City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
49,Kruisfontein,ZA,2021-07-22 14:00:37,-34.0033,24.7314,45.88,72,100,21.16
50,Port Elizabeth,ZA,2021-07-22 14:00:38,-33.918,25.5701,48.49,87,90,16.11
51,Portland,US,2021-07-22 13:57:09,45.5234,-122.6762,56.46,89,44,1.01
52,Khatanga,RU,2021-07-22 14:00:38,71.9667,102.5,58.68,74,93,5.37
53,Abha,SA,2021-07-22 13:58:01,18.2164,42.5053,71.42,73,40,11.5
54,Bambous Virieux,MU,2021-07-22 14:00:39,-20.3428,57.7575,72.21,69,48,18.32
55,Vardo,NO,2021-07-22 14:00:39,70.3705,31.1107,46.6,69,95,28.48
56,East London,ZA,2021-07-22 13:58:15,-33.0153,27.9116,56.34,44,0,32.21
57,Cape Town,ZA,2021-07-22 13:49:34,-33.9258,18.4232,57.11,64,40,4.0
58,Faanui,PF,2021-07-22 14:00:40,-16.4833,-151.75,78.44,74,8,14.99
59,Ilulissat,GL,2021-07-22 14:00:40,69.2167,-51.1,53.62,40,75,9.22
60,Slatina,RO,2021-07-22 14:00:17,44.4333,24.3667,84.43,33,64,6.15
61,Victoria,HK,2021-07-22 13:58:38,22.2855,114.1577,86.32,78,38,3.0
62,Bhimunipatnam,IN,2021-07-22 14:00:42,17.8833,83.4333,81.91,82,100,13.65
63,Kapaa,US,2021-07-22 14:00:42,22.0752,-159.319,73.38,84,100,1.99
64,Bluff,NZ,2021-07-22 14:00:42,-46.6,168.3333,40.8,80,71,13.49
65,Saint George,US,2021-07-22 13:57:54,37.1041,-113.5841,84.34,55,100,1.01
66,Katherine,AU,2021-07-22 14:00:42,-14.4667,132.2667,62.92,59,26,0.0
67,Te Anau,NZ,2021-07-22 14:00:43,-45.4167,167.7167,36.55,93,30,0.58
68,Si Sa Ket,TH,2021-07-22 14:00:43,14.8333,104.3333,82.0,76,100,12.01
69,Ruidoso,US,2021-07-22 14:00:43,33.3317,-105.673,65.52,75,20,0.0
70,Pozoblanco,ES,2021-07-22 14:00:43,38.3791,-4.8483,97.38,9,0,11.21
71,Olafsvik,IS,2021-07-22 14:00:44,64.8945,-23.7142,52.32,96,100,16.75
72,Tiksi,RU,2021-07-22 13:58:24,71.6872,128.8694,40.68,86,100,4.12
73,Lebedinyy,RU,2021-07-22 14:00:44,58.5167,125.5167,56.75,88,83,2.8
74,Airai,TL,2021-07-22 14:00:44,-8.9266,125.4092,55.74,71,0,1.92
75,Nome,US,2021-07-22 14:00:45,64.5011,-165.4064,37.47,87,75,6.91
76,Pochutla,MX,2021-07-22 14:00:45,15.7432,-96.4661,81.82,66,11,1.36
77,Taoudenni,ML,2021-07-22 14:00:45,22.6783,-3.9836,117.43,8,44,15.37
78,Arraial Do Cabo,BR,2021-07-22 14:00:45,-22.9661,-42.0278,67.68,74,15,2.44
79,Alofi,NU,2021-07-22 14:00:45,-19.0595,-169.9187,76.75,76,0,16.78
80,Coari,BR,2021-07-22 14:00:19,-4.085,-63.1414,85.5,53,34,1.5
81,Evensk,RU,2021-07-22 14:00:46,61.95,159.2333,48.65,97,100,6.02
82,Raigarh,IN,2021-07-22 13:58:14,21.9,83.4,86.14,77,85,4.38
83,Upernavik,GL,2021-07-22 14:00:46,72.7868,-56.1549,40.23,96,100,8.01
84,Suicheng,CN,2021-07-22 14:00:46,33.8963,117.9331,77.41,85,98,9.26
85,Rujewa,TZ,2021-07-22 14:00:46,-8.7,34.3833,83.66,27,29,13.67
86,Chapais,CA,2021-07-22 14:00:47,49.7834,-74.8492,66.13,39,100,6.89
87,Marienburg,PL,2021-07-22 14:00:47,54.0359,19.0266,73.06,46,36,9.84
88,Puerto Ayora,EC,2021-07-22 14:00:47,-0.7393,-90.3518,71.55,93,100,5.01
89,Praia Da Vitoria,PT,2021-07-22 14:00:48,38.7333,-27.0667,74.75,60,71,14.74
90,Yellowknife,CA,2021-07-22 14:00:48,62.456,-114.3525,62.33,100,100,1.01
91,Senanga,ZM,2021-07-22 14:00:48,-16.1167,23.2667,81.91,9,2,10.18
92,Makasar,ID,2021-07-22 14:00:48,-5.14,119.4221,78.85,89,20,1.14
93,Humberto De Campos,BR,2021-07-22 14:00:49,-2.5983,-43.4611,86.65,52,45,9.04
94,Bushehr,IR,2021-07-22 14:00:49,28.9684,50.8385,97.14,58,11,10.45
95,Alta Floresta,BR,2021-07-22 14:00:49,-9.8756,-56.0861,89.37,23,0,6.24
96,Yarmouth,US,2021-07-22 14:00:50,41.7057,-70.2286,74.35,76,40,15.01
97,Luwuk,ID,2021-07-22 14:00:50,-0.9516,122.7875,75.67,92,100,6.35
98,Marawi,PH,2021-07-22 14:00:51,7.9986,124.2928,70.56,89,100,6.46
99,Mawlaik,MM,2021-07-22 14:00:51,23.6333,94.4167,77.22,98,100,1.34
100,Vaitape,PF,2021-07-22 14:00:51,-16.5167,-151.75,78.44,74,8,15.03
101,Harper,LR,2021-07-22 14:00:51,4.375,-7.7169,79.83,71,75,10.6
102,Bemidji,US,2021-07-22 14:00:52,47.4736,-94.8803,74.17,87,1,11.5
103,Maine-Soroa,NE,2021-07-22 14:00:52,13.2114,12.0241,94.73,38,91,10.27
104,Cerrito,CO,2021-07-22 14:00:52,6.8432,-72.694,61.23,72,52,3.49
105,Sitka,US,2021-07-22 14:00:52,57.0531,-135.33,55.29,88,90,3.44
106,Bredasdorp,ZA,2021-07-22 14:00:52,-34.5322,20.0403,52.29,72,52,8.1
107,Vilyuysk,RU,2021-07-22 14:00:53,63.7553,121.6247,64.26,75,19,3.04
108,Sobolevo,RU,2021-07-22 14:00:53,54.4299,31.8996,71.46,40,3,10.33
109,Kaabong,UG,2021-07-22 14:00:53,3.4836,34.1492,73.15,63,100,2.68
110,Vaini,TO,2021-07-22 14:00:53,-21.2,-175.2,76.03,68,100,11.07
111,Buritis,BR,2021-07-22 14:00:53,-15.6178,-46.4233,79.59,39,8,7.61
112,Garoua,CM,2021-07-22 13:58:25,9.3,13.4,90.0,58,40,12.66
113,Esperance,AU,2021-07-22 14:00:54,-33.8667,121.9,51.8,70,30,16.13
114,Cotonou,BJ,2021-07-22 14:00:05,6.3654,2.4183,80.38,69,100,13.15
115,Bathsheba,BB,2021-07-22 14:00:54,13.2167,-59.5167,82.89,76,54,17.47
116,Aksay,RU,2021-07-22 14:00:54,47.26,39.87,82.62,75,90,13.22
117,Bandarbeyla,SO,2021-07-22 14:00:54,9.4942,50.8122,80.02,73,76,31.18
118,Cockburn Town,TC,2021-07-22 14:00:55,21.4612,-71.1419,81.19,78,37,17.22
119,Butterworth,MY,2021-07-22 14:00:55,5.3991,100.3638,88.0,62,20,5.75
120,Pacific Grove,US,2021-07-22 14:00:55,36.6177,-121.9166,57.29,92,32,4.0
121,Ostrovnoy,RU,2021-07-22 14:00:55,68.0531,39.5131,46.13,88,100,11.95
122,Hilo,US,2021-07-22 13:59:46,19.7297,-155.09,72.1,94,80,3.0
123,Castro,BR,2021-07-22 14:00:56,-24.7911,-50.0119,61.56,46,0,5.68
124,Tezu,IN,2021-07-22 14:00:56,27.9167,96.1667,82.15,83,19,4.27
125,San Patricio,US,2021-07-22 14:00:56,28.017,-97.5169,82.81,78,93,2.57
126,Lisakovsk,KZ,2021-07-22 14:00:56,52.5369,62.4936,91.29,35,34,3.58
127,Ribeira Grande,PT,2021-07-22 14:00:56,38.5167,-28.7,73.8,60,40,11.5
128,Albany,US,2021-07-22 14:00:57,42.6001,-73.9662,72.75,76,97,6.4
129,Saldanha,ZA,2021-07-22 14:00:57,-33.0117,17.9442,53.85,62,8,11.61
130,Cayenne,GF,2021-07-22 14:00:33,4.9333,-52.3333,87.84,77,75,1.99
131,Malaya Vishera,RU,2021-07-22 14:00:57,58.8454,32.2222,66.49,52,100,8.16
132,Iqaluit,CA,2021-07-22 14:00:57,63.7506,-68.5145,47.7,76,100,11.99
133,Tuktoyaktuk,CA,2021-07-22 14:00:58,69.4541,-133.0374,42.84,90,97,17.83
134,Tuatapere,NZ,2021-07-22 14:00:58,-46.1333,167.6833,40.82,90,3,4.32
135,Ballina,AU,2021-07-22 14:00:59,-28.8667,153.5667,48.78,85,11,6.13
136,Keffi,NG,2021-07-22 14:00:59,8.8486,7.8736,79.32,80,100,6.64
137,Severo-Kurilsk,RU,2021-07-22 14:00:59,50.6789,156.125,49.26,95,57,4.7
138,Novovasylivka,UA,2021-07-22 14:01:00,46.8315,35.7536,74.98,68,99,18.59
139,Cidreira,BR,2021-07-22 14:01:00,-30.1811,-50.2056,60.3,64,6,11.88
140,Bubaque,GW,2021-07-22 14:01:01,11.2833,-15.8333,80.73,81,94,12.95
141,Hermanus,ZA,2021-07-22 14:01:02,-34.4187,19.2345,52.9,65,82,9.08
142,Pevek,RU,2021-07-22 14:01:02,69.7008,170.3133,39.04,73,92,3.69
143,Sao Filipe,CV,2021-07-22 14:01:03,14.8961,-24.4956,75.9,86,21,7.2
144,Kompaniyivka,UA,2021-07-22 14:01:04,48.2511,32.208,72.5,54,93,14.12
145,Barrow,US,2021-07-22 14:01:05,71.2906,-156.7887,35.62,93,90,16.11
146,Vakhrushi,RU,2021-07-22 13:56:25,58.6847,50.0261,62.31,89,100,8.25
147,Tatvan,TR,2021-07-22 14:01:06,38.5067,42.2817,88.97,16,0,12.15
148,Tasiilaq,GL,2021-07-22 14:01:06,65.6145,-37.6368,46.56,97,100,11.36
149,Buchanan,LR,2021-07-22 14:01:06,5.8808,-10.0467,82.36,75,50,11.32
150,Qianan,CN,2021-07-22 14:00:47,44.9932,124.0581,75.76,80,17,8.66
151,Whakatane,NZ,2021-07-22 13:56:57,-37.9585,176.9854,47.77,86,88,3.33
152,Akyab,MM,2021-07-22 14:01:07,20.15,92.9,81.97,86,100,21.9
153,Port Hawkesbury,CA,2021-07-22 14:01:08,45.6169,-61.3485,67.91,97,90,3.0
154,Port Lincoln,AU,2021-07-22 14:01:08,-34.7333,135.8667,52.54,84,96,9.4
155,Pimentel,PE,2021-07-22 14:01:09,-6.8367,-79.9342,66.99,82,64,3.0
156,Ancud,CL,2021-07-22 13:59:29,-41.8697,-73.8203,49.53,93,100,13.8
157,Sibolga,ID,2021-07-22 14:01:10,1.7427,98.7792,78.17,82,63,2.98
158,Fuxin,CN,2021-07-22 14:01:11,42.0156,121.6589,75.83,74,100,4.59
159,Narsaq,GL,2021-07-22 14:01:11,60.9167,-46.05,53.82,63,14,4.29
160,Malartic,CA,2021-07-22 14:01:11,48.1335,-78.1328,61.02,88,99,1.7
161,Deogarh,IN,2021-07-22 14:01:12,21.5333,84.7333,83.64,80,100,1.81
162,Pontes E Lacerda,BR,2021-07-22 14:01:12,-15.2261,-59.3353,85.98,18,0,5.01
163,Aranos,NA,2021-07-22 14:01:12,-24.1333,19.1167,59.85,8,2,9.62
164,Atar,MR,2021-07-22 14:01:13,20.5169,-13.0499,100.69,9,50,10.36
165,Strezhevoy,RU,2021-07-22 14:01:13,60.7333,77.5889,71.58,83,100,2.91
166,Dikson,RU,2021-07-22 14:01:13,73.5069,80.5464,52.14,90,100,28.41
167,Yima,CN,2021-07-22 14:01:13,34.7381,111.8839,69.8,95,99,14.74
168,Boa Vista,BR,2021-07-22 14:00:17,2.8197,-60.6733,84.18,74,75,3.44
169,Kodiak,US,2021-07-22 14:01:14,57.79,-152.4072,52.54,97,100,9.28
170,Salym,RU,2021-07-22 14:01:14,60.0625,71.4789,74.52,55,90,2.68
171,Namibe,AO,2021-07-22 14:01:14,-15.1961,12.1522,78.93,43,0,11.74
172,Arona,ES,2021-07-22 14:01:14,28.0996,-16.681,70.32,63,0,8.99
173,Vao,NC,2021-07-22 14:01:15,-22.6667,167.4833,69.55,74,1,9.04
174,Buinsk,RU,2021-07-22 14:01:15,54.95,48.2833,68.22,70,17,11.32
175,Mount Isa,AU,2021-07-22 14:01:15,-20.7333,139.5,58.77,44,100,3.44
176,Porto Novo,BJ,2021-07-22 14:01:15,6.4965,2.6036,82.9,61,100,11.16
177,Honiara,SB,2021-07-22 14:01:16,-9.4333,159.95,75.92,90,98,6.82
178,Bonthe,SL,2021-07-22 14:01:16,7.5264,-12.505,81.81,74,71,10.02
179,Saskylakh,RU,2021-07-22 14:01:16,71.9167,114.0833,62.55,54,98,16.22
180,Hami,CN,2021-07-22 14:01:16,42.8,93.45,98.01,14,32,8.1
181,Olinda,BR,2021-07-22 13:56:21,-8.0089,-34.8553,80.33,61,40,17.27
182,Fort Nelson,CA,2021-07-22 14:01:17,58.8053,-122.7002,53.08,89,55,3.0
183,Chuy,UY,2021-07-22 14:01:17,-33.6971,-53.4616,55.0,64,15,7.43
184,Inhambane,MZ,2021-07-22 14:01:18,-23.865,35.3833,75.96,52,0,14.58
185,Lompoc,US,2021-07-22 14:01:18,34.6391,-120.4579,66.78,84,90,8.99
186,Matara,LK,2021-07-22 14:01:19,5.9485,80.5353,78.87,87,98,14.61
187,Kupino,RU,2021-07-22 14:01:19,54.3663,77.2981,73.15,59,2,5.95
188,Pyaozerskiy,RU,2021-07-22 14:01:20,65.8333,31.1667,57.33,61,98,12.33
189,Westerland,DE,2021-07-22 14:00:36,54.9079,8.3033,69.19,59,40,12.66
190,Fairbanks,US,2021-07-22 14:01:20,64.8378,-147.7164,61.02,72,92,1.72
191,Roald,NO,2021-07-22 14:01:21,62.5833,6.1333,65.16,82,75,9.22
192,Rocha,UY,2021-07-22 14:01:21,-34.4833,-54.3333,56.32,58,66,7.83
193,Normandin,CA,2021-07-22 14:01:21,48.8333,-72.5321,67.59,46,100,5.06
194,Ponta Do Sol,PT,2021-07-22 14:01:21,32.6667,-17.1,81.72,68,0,4.18
195,Ostersund,SE,2021-07-22 14:01:21,63.1792,14.6357,59.61,67,75,32.21
196,Atherton,GB,2021-07-22 14:01:22,53.5237,-2.4935,90.9,41,6,1.99
197,Nikolskoye,RU,2021-07-22 14:01:22,59.7035,30.7861,69.4,42,100,11.59
198,Severomuysk,RU,2021-07-22 14:01:22,56.1481,113.4267,55.47,87,100,2.37
199,Aksha,RU,2021-07-22 14:01:22,50.2814,113.2867,63.36,92,100,8.16
200,Bouna,CI,2021-07-22 13:58:19,9.2667,-3.0,85.05,55,93,7.76
201,Kavieng,PG,2021-07-22 14:01:23,-2.5744,150.7967,81.91,79,56,11.34
202,Honningsvag,NO,2021-07-22 14:01:23,70.9821,25.9704,44.42,72,90,27.4
203,Road Town,VG,2021-07-22 14:01:24,18.4167,-64.6167,86.2,74,40,11.5
204,Ormara,PK,2021-07-22 14:01:24,25.2088,64.6357,83.93,89,9,11.48
205,Svetlogorsk,BY,2021-07-22 14:01:24,52.6333,29.7333,74.71,36,1,9.15
206,Mantua,IT,2021-07-22 14:00:53,45.1667,10.7833,95.49,56,18,5.99
207,Birao,CF,2021-07-22 14:01:25,10.2849,22.7882,77.88,74,90,6.76
208,Kuytun,RU,2021-07-22 14:01:25,54.3419,101.5036,63.32,64,30,4.88
209,Hithadhoo,MV,2021-07-22 14:01:25,-0.6,73.0833,81.86,76,100,12.64
210,Mahina,PF,2021-07-22 14:01:25,-17.5065,-149.489,73.17,83,40,2.3
211,Vangaindrano,MG,2021-07-22 14:01:25,-23.35,47.6,70.03,81,0,8.28
212,Srednekolymsk,RU,2021-07-22 13:57:32,67.45,153.6833,56.1,71,76,5.48
213,La Macarena,CO,2021-07-22 14:01:26,2.1837,-73.7849,69.71,99,99,2.13
214,Sao Joao Da Barra,BR,2021-07-22 14:01:26,-21.6403,-41.0511,70.25,69,93,4.36
215,Merauke,ID,2021-07-22 14:01:26,-8.4667,140.3333,76.01,82,77,13.53
216,Puquio,PE,2021-07-22 14:01:27,-14.7,-74.1333,55.74,43,7,9.73
217,Mar Del Plata,AR,2021-07-22 13:57:50,-38.0023,-57.5575,57.99,70,0,15.01
218,Salinopolis,BR,2021-07-22 14:01:28,-0.6136,-47.3561,84.65,68,50,13.0
219,Pizarro,CO,2021-07-22 14:01:28,4.9533,-77.366,80.13,86,79,4.92
220,Luderitz,NA,2021-07-22 14:01:28,-26.6481,15.1594,68.65,32,4,22.86
221,Mumbwa,ZM,2021-07-22 14:01:29,-14.9783,27.0619,79.18,17,0,7.81
222,Vila Franca Do Campo,PT,2021-07-22 14:01:29,37.7167,-25.4333,72.01,69,73,8.72
223,Bambanglipuro,ID,2021-07-22 14:01:29,-7.95,110.2833,77.14,81,83,9.55
224,Codrington,AU,2021-07-22 14:01:30,-38.2667,141.9667,43.23,92,100,12.77
225,Namatanai,PG,2021-07-22 14:01:30,-3.6667,152.4333,78.64,82,86,7.61
226,Isiro,CD,2021-07-22 14:01:30,2.7739,27.616,79.83,61,100,3.11
227,Vila,PT,2021-07-22 13:57:25,42.0304,-8.1588,87.75,29,3,8.34
228,Salalah,OM,2021-07-22 14:01:31,17.0151,54.0924,80.55,85,87,12.01
229,Camacha,PT,2021-07-22 14:01:31,33.0833,-16.3333,74.62,65,40,12.66
230,Grand Gaube,MU,2021-07-22 14:01:31,-20.0064,57.6608,72.37,68,25,5.99
231,Seybaplaya,MX,2021-07-22 14:01:31,19.65,-90.6667,81.46,72,33,11.72
232,Butaritari,KI,2021-07-22 14:01:31,3.0707,172.7902,81.64,79,18,13.69
233,Lorengau,PG,2021-07-22 14:01:32,-2.0226,147.2712,81.28,79,22,5.26
234,Okhotsk,RU,2021-07-22 14:01:32,59.3833,143.3,55.13,95,100,5.68
235,Yagodnoye,RU,2021-07-22 14:01:32,62.55,149.6667,57.69,99,100,6.62
236,Finschhafen,PG,2021-07-22 14:01:32,-6.6024,147.8681,76.15,94,100,4.43
237,Tshikapa,CD,2021-07-22 14:01:14,-6.4167,20.8,97.84,13,16,5.39
238,Camalu,MX,2021-07-22 14:01:33,30.85,-116.0667,66.42,91,30,2.42
239,Ifakara,TZ,2021-07-22 14:01:33,-8.1333,36.6833,82.49,54,35,2.3
240,Plonsk,PL,2021-07-22 14:01:33,52.6235,20.3755,79.03,56,78,7.38
241,Panguna,PG,2021-07-22 14:01:33,-6.3164,155.4848,68.92,97,99,3.15
242,Bonavista,CA,2021-07-22 14:01:34,48.6499,-53.1147,52.12,87,100,10.33
243,Gizo,SB,2021-07-22 14:01:34,-8.103,156.8419,81.32,80,49,6.35
244,Nhulunbuy,AU,2021-07-22 14:01:34,-12.2333,136.7667,72.21,83,16,4.61
245,Phan Thiet,VN,2021-07-22 14:01:34,10.9333,108.1,80.89,77,97,7.61
246,Hambantota,LK,2021-07-22 14:01:34,6.1241,81.1185,80.89,78,100,20.89
247,Buala,SB,2021-07-22 14:01:35,-8.145,159.5921,79.93,85,63,8.14
248,Geraldton,AU,2021-07-22 14:01:35,-28.7667,114.6,54.01,94,40,0.0
249,Qaanaaq,GL,2021-07-22 14:01:35,77.484,-69.3632,43.45,71,68,7.4
250,Torbay,CA,2021-07-22 13:56:52,47.6666,-52.7314,55.27,99,90,9.22
251,Beloha,MG,2021-07-22 14:01:35,-25.1667,45.05,75.38,59,13,8.59
252,Novopokrovskaya,RU,2021-07-22 14:01:36,45.9514,40.7006,89.47,40,51,13.44
253,Bisho,ZA,2021-07-22 14:01:36,-32.8472,27.4422,50.63,86,90,19.3
254,Otane,NZ,2021-07-22 14:01:36,-39.8833,176.6333,47.39,78,80,3.98
255,Ha Giang,VN,2021-07-22 14:01:37,22.8333,104.9833,78.04,97,100,2.21
256,Pasighat,IN,2021-07-22 14:01:38,28.0667,95.3333,84.45,75,8,4.0
257,Krasnoarmeysk,RU,2021-07-22 14:01:38,51.0239,45.6969,76.15,57,100,13.78
258,Pisco,PE,2021-07-22 14:01:38,-13.7,-76.2167,60.03,87,23,2.15
259,Aksu,CN,2021-07-22 14:01:38,41.1231,80.2644,70.59,68,31,3.83
260,Thinadhoo,MV,2021-07-22 14:01:39,0.5333,72.9333,81.82,75,100,8.9
261,Porto Seguro,BR,2021-07-22 14:01:39,-16.4497,-39.0647,77.52,65,75,9.22
262,Cururupu,BR,2021-07-22 14:01:39,-1.8283,-44.8683,87.15,53,85,8.5
263,Port Macquarie,AU,2021-07-22 14:01:39,-31.4333,152.9167,45.9,91,96,9.44
264,Marsh Harbour,BS,2021-07-22 14:01:40,26.5412,-77.0636,83.7,73,52,7.38
265,Ternate,ID,2021-07-22 14:01:40,0.8,127.4,80.55,82,59,8.19
266,Sao Paulo De Olivenca,BR,2021-07-22 14:01:40,-3.3783,-68.8725,78.26,66,83,4.92
267,Los Llanos De Aridane,ES,2021-07-22 14:01:08,28.6585,-17.9182,74.12,75,20,19.57
268,Zlobin,HR,2021-07-22 14:01:40,45.2924,14.6541,77.16,45,0,5.75
269,Cassilandia,BR,2021-07-22 14:00:28,-19.1133,-51.7342,80.73,16,5,7.43
270,Tromso,NO,2021-07-22 14:01:41,69.6496,18.957,50.65,87,75,14.97
271,Angoche,MZ,2021-07-22 14:01:41,-16.2325,39.9086,78.13,66,93,7.74
272,Rivadavia,AR,2021-07-22 14:01:41,-33.1905,-68.4608,57.63,30,89,4.72
273,Puri,IN,2021-07-22 14:01:42,19.8,85.85,85.37,87,100,14.18
274,Galle,LK,2021-07-22 14:01:42,6.0367,80.217,80.02,85,100,17.43
275,Bhinga,IN,2021-07-22 14:01:42,27.7167,81.9333,85.44,75,96,4.03
276,Korla,CN,2021-07-22 14:01:40,41.7597,86.1469,89.8,19,83,7.54
277,Canberra,AU,2021-07-22 13:59:31,-35.2835,149.1281,38.75,90,100,0.0
278,Clyde River,CA,2021-07-22 14:01:42,70.4692,-68.5914,37.63,100,90,4.61
279,Opuwo,NA,2021-07-22 14:01:42,-18.0607,13.84,79.5,11,0,14.74
280,Wadi Musa,JO,2021-07-22 14:01:43,30.3222,35.4793,82.36,32,0,10.92
281,Isangel,VU,2021-07-22 14:01:43,-19.55,169.2667,73.76,88,99,8.88
282,Katsuura,JP,2021-07-22 14:01:43,35.1333,140.3,82.11,85,31,6.44
283,Haines Junction,CA,2021-07-22 14:01:43,60.7522,-137.5108,51.19,73,91,4.61
284,Gaozhou,CN,2021-07-22 14:01:28,21.9392,110.8461,77.56,94,76,3.89
285,Great Neck,US,2021-07-22 14:01:44,40.8007,-73.7285,77.72,64,43,3.0
286,Brae,GB,2021-07-22 14:01:44,60.3964,-1.353,55.31,76,71,11.32
287,Dicamay,PH,2021-07-22 14:01:44,16.7561,122.0037,76.21,85,100,2.55
288,Alihe,CN,2021-07-22 14:01:44,50.5667,123.7167,70.48,98,26,4.12
289,Vostok,RU,2021-07-22 14:00:12,46.4856,135.8833,69.42,85,10,3.85
290,Solnechnyy,RU,2021-07-22 14:01:45,50.7214,136.6319,75.2,81,97,4.03
291,Aklavik,CA,2021-07-22 14:00:42,68.2191,-135.0107,57.92,76,62,19.86
292,Tura,IN,2021-07-22 14:01:46,25.5198,90.2201,76.15,95,85,3.87
293,Tuma,RU,2021-07-22 14:01:46,55.148,40.5537,70.32,39,72,7.72
294,Ugoofaaru,MV,2021-07-22 14:01:46,5.6667,73.0,83.19,76,100,16.28
295,Tulun,RU,2021-07-22 14:01:47,54.5611,100.5792,62.87,67,47,3.78
296,Eureka,US,2021-07-22 14:01:47,40.8021,-124.1637,55.2,77,0,1.92
