City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather
59,Pereslavl-Zalesskiy,RU,2021-07-22 16:51:03,56.7393,38.8563,61.05,60,61,3.58,broken clouds
60,Petropavlovsk-Kamchatskiy,RU,2021-07-22 16:51:03,53.0452,158.6483,50.59,100,90,4.47,fog
61,Brae,GB,2021-07-22 16:51:04,60.3964,-1.353,55.31,78,73,11.54,broken clouds
62,Saint-Leu,RE,2021-07-22 16:51:04,-21.15,55.2833,68.83,70,69,6.08,broken clouds
63,Bilma,NE,2021-07-22 16:51:04,18.6853,12.9164,107.15,11,69,7.54,broken clouds
64,Qaanaaq,GL,2021-07-22 16:51:04,77.484,-69.3632,44.67,66,64,4.41,broken clouds
65,Puerto Ayora,EC,2021-07-22 16:51:05,-0.7393,-90.3518,76.96,94,100,10.0,overcast clouds
66,Avarua,CK,2021-07-22 16:51:05,-21.2078,-159.775,68.05,100,17,1.14,few clouds
67,Upernavik,GL,2021-07-22 16:51:05,72.7868,-56.1549,42.42,88,100,5.21,overcast clouds
68,Saint George,US,2021-07-22 16:51:05,37.1041,-113.5841,93.34,41,1,1.01,clear sky
69,Hobart,AU,2021-07-22 16:51:06,-42.8794,147.3294,51.26,64,100,3.0,overcast clouds
70,San Carlos De Bariloche,AR,2021-07-22 16:48:02,-41.1456,-71.3082,53.35,50,20,18.41,light rain
71,Sola,VU,2021-07-22 16:51:06,-13.8833,167.55,80.85,75,11,11.1,few clouds
72,Vao,NC,2021-07-22 16:51:07,-22.6667,167.4833,69.22,73,0,7.83,clear sky
73,Airai,TL,2021-07-22 16:51:07,-8.9266,125.4092,54.77,51,3,1.88,clear sky
74,Lebu,CL,2021-07-22 16:51:07,-37.6167,-73.65,55.17,71,79,5.12,broken clouds
75,Hay River,CA,2021-07-22 16:51:08,60.8156,-115.7999,64.38,77,75,4.61,moderate rain
76,Ayaviri,PE,2021-07-22 16:51:08,-14.8864,-70.5889,55.78,20,1,5.61,clear sky
77,Mahebourg,MU,2021-07-22 16:51:08,-20.4081,57.7,70.25,68,40,12.66,scattered clouds
78,Teknaf,BD,2021-07-22 16:51:08,20.8624,92.3058,81.14,89,100,19.04,heavy intensity rain
79,Punta Arenas,CL,2021-07-22 16:51:09,-53.15,-70.9167,39.31,87,20,5.75,few clouds
80,Yasnyy,RU,2021-07-22 16:51:09,51.0333,59.8742,77.95,46,36,12.15,scattered clouds
81,Kudahuvadhoo,MV,2021-07-22 16:51:09,2.6708,72.8944,82.62,74,97,11.68,overcast clouds
82,Doka,SD,2021-07-22 16:51:09,13.5167,35.7667,72.25,79,90,7.52,overcast clouds
83,Eregli,TR,2021-07-22 16:51:09,37.5133,34.0467,80.37,31,4,11.77,clear sky
84,Ponta Do Sol,PT,2021-07-22 16:51:10,32.6667,-17.1,80.13,56,0,5.57,clear sky
85,Pevek,RU,2021-07-22 16:51:10,69.7008,170.3133,39.06,73,96,1.99,overcast clouds
86,Khatanga,RU,2021-07-22 16:51:10,71.9667,102.5,52.18,92,50,7.43,scattered clouds
87,Tiksi,RU,2021-07-22 16:51:10,71.6872,128.8694,39.06,85,100,3.62,overcast clouds
88,Ruteng,ID,2021-07-22 16:51:10,-8.6136,120.4721,60.78,92,48,2.73,scattered clouds
89,Geraldton,AU,2021-07-22 16:51:10,-28.7667,114.6,52.21,93,4,9.22,clear sky
90,Provideniya,RU,2021-07-22 16:51:11,64.3833,-173.3,42.37,81,100,2.37,overcast clouds
91,Santiago Del Estero,AR,2021-07-22 16:48:08,-27.7951,-64.2615,74.8,20,4,15.19,clear sky
92,Zlobin,HR,2021-07-22 16:51:11,45.2924,14.6541,76.3,45,0,3.44,clear sky
93,Vestmannaeyjar,IS,2021-07-22 16:51:11,63.4427,-20.2734,52.79,100,90,16.11,fog
94,Puerto Escondido,MX,2021-07-22 16:51:11,15.85,-97.0667,88.79,57,24,5.88,few clouds
95,Sao Gabriel Da Cachoeira,BR,2021-07-22 16:51:11,-0.1303,-67.0892,82.2,83,75,3.44,broken clouds
96,Bambous Virieux,MU,2021-07-22 16:51:12,-20.3428,57.7575,70.21,68,40,12.66,scattered clouds
