City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather
259,Gotsu,JP,2021-07-24 22:27:01,35.0,132.2167,77.05,74,100,3.69,overcast clouds
260,Sasovo,RU,2021-07-24 22:27:01,54.3537,41.9199,54.09,72,63,3.2,broken clouds
261,Kieta,PG,2021-07-24 22:27:01,-6.2167,155.6333,82.51,74,100,1.54,overcast clouds
262,Florence,IT,2021-07-24 22:26:42,43.7667,11.25,81.75,51,100,2.95,overcast clouds
263,Asau,RO,2021-07-24 22:27:02,46.4333,26.4,64.76,94,9,3.29,clear sky
264,Guarapari,BR,2021-07-24 22:27:02,-20.6667,-40.4975,67.89,72,0,7.76,clear sky
265,Cairns,AU,2021-07-24 22:27:03,-16.9167,145.7667,76.95,90,76,9.22,broken clouds
266,Naraini,IN,2021-07-24 22:27:03,25.1833,80.4833,82.63,83,37,9.26,scattered clouds
267,Marsh Harbour,BS,2021-07-24 22:27:03,26.5412,-77.0636,78.31,67,100,13.44,overcast clouds
268,Chaumont,FR,2021-07-24 22:27:03,48.1167,5.1333,62.89,92,9,5.26,clear sky
269,Yar-Sale,RU,2021-07-24 22:27:04,66.8333,70.8333,50.0,91,0,8.43,clear sky
270,Nuevitas,CU,2021-07-24 22:27:04,21.5453,-77.2644,87.24,73,98,9.98,overcast clouds
271,Klaksvik,FO,2021-07-24 22:27:04,62.2266,-6.589,50.92,95,82,14.47,broken clouds
272,Taupo,NZ,2021-07-24 22:27:04,-38.6833,176.0833,48.24,76,9,3.31,clear sky
273,Sharan,RU,2021-07-24 22:27:04,54.8167,54.0,52.21,92,11,5.55,few clouds
274,Vardo,NO,2021-07-24 22:27:05,70.3705,31.1107,46.06,84,99,27.92,overcast clouds
275,Omidiyeh,IR,2021-07-24 22:27:05,30.7597,49.705,94.75,25,50,9.15,scattered clouds
276,Nichinan,JP,2021-07-24 22:27:05,31.6,131.3667,80.28,88,100,12.48,overcast clouds
277,Lagoa,PT,2021-07-24 22:27:05,39.05,-27.9833,69.84,91,49,13.8,scattered clouds
278,Dakar,SN,2021-07-24 22:24:23,14.6937,-17.4441,79.68,73,40,0.0,scattered clouds
279,Constitucion,CL,2021-07-24 22:27:06,-35.3333,-72.4167,51.82,90,99,14.61,overcast clouds
280,Gat,IL,2021-07-24 22:27:06,31.61,34.7642,79.48,79,1,2.15,clear sky
281,Glyadyanskoye,RU,2021-07-24 22:27:06,54.9075,65.0883,64.24,98,100,7.4,light rain
282,Kebomas,ID,2021-07-24 22:27:06,-7.1667,112.6333,71.17,85,2,1.74,clear sky
283,Husavik,IS,2021-07-24 22:27:06,66.0449,-17.3389,57.11,93,78,8.55,light rain
284,Bowling Green,US,2021-07-24 22:25:55,36.9903,-86.4436,91.6,43,1,4.61,clear sky
285,Khalkhal,IR,2021-07-24 22:27:07,37.6189,48.5258,62.01,88,56,6.55,broken clouds
286,Noumea,NC,2021-07-24 22:23:09,-22.2763,166.4572,73.0,99,1,1.12,clear sky
287,Otjimbingwe,NA,2021-07-24 22:27:07,-22.35,16.1333,57.7,11,5,8.81,clear sky
288,Cayenne,GF,2021-07-24 22:27:08,4.9333,-52.3333,82.09,80,0,1.99,clear sky
289,Aykhal,RU,2021-07-24 22:23:21,66.0,111.5,64.04,56,0,10.85,clear sky
290,Zhigansk,RU,2021-07-24 22:27:08,66.7697,123.3711,59.27,70,34,16.62,scattered clouds
291,Morehead,US,2021-07-24 22:27:08,37.2711,-87.1764,92.1,58,1,5.75,clear sky
292,Nanortalik,GL,2021-07-24 22:27:09,60.1432,-45.2371,43.34,97,100,10.78,overcast clouds
293,Qaqortoq,GL,2021-07-24 22:27:09,60.7167,-46.0333,50.5,90,74,5.95,broken clouds
294,Kivsharivka,UA,2021-07-24 22:27:09,49.6213,37.7036,63.59,71,24,5.03,few clouds
295,Yanam,IN,2021-07-24 22:27:09,16.7333,82.2167,80.96,78,97,6.91,overcast clouds
296,Bredasdorp,ZA,2021-07-24 22:27:09,-34.5322,20.0403,40.32,93,15,3.44,few clouds
297,Presidencia Roque Saenz Pena,AR,2021-07-24 22:27:10,-26.7852,-60.4388,79.59,35,8,7.02,clear sky
298,Maicao,CO,2021-07-24 22:27:10,11.3832,-72.2432,88.95,52,82,14.2,broken clouds
299,Sorong,ID,2021-07-24 22:27:10,-0.8833,131.25,76.21,87,100,9.33,overcast clouds
300,Celestun,MX,2021-07-24 22:27:11,20.8667,-90.4,85.32,70,35,14.41,scattered clouds
301,Smithers,CA,2021-07-24 22:27:11,54.7804,-127.1743,68.32,42,20,2.3,few clouds
302,Cedar City,US,2021-07-24 22:27:11,37.6775,-113.0619,78.19,68,90,19.57,thunderstorm with rain
303,Gondanglegi,ID,2021-07-24 22:27:11,-7.7479,112.0132,71.29,88,4,10.49,clear sky
304,Wageningen,NL,2021-07-24 22:25:06,51.9667,5.6667,67.08,90,90,4.61,overcast clouds
305,Itaituba,BR,2021-07-24 22:27:12,-4.2761,-55.9836,85.32,42,99,2.01,overcast clouds
306,Kruisfontein,ZA,2021-07-24 22:27:12,-34.0033,24.7314,47.25,43,4,8.57,clear sky
307,Okhotsk,RU,2021-07-24 22:24:05,59.3833,143.3,56.21,93,100,12.19,overcast clouds
308,Dubbo,AU,2021-07-24 22:27:04,-32.25,148.6167,42.93,93,90,10.36,overcast clouds
309,Ifanadiana,MG,2021-07-24 22:27:13,-21.3,47.6333,57.45,98,100,3.11,light rain
310,Andrelandia,BR,2021-07-24 22:27:13,-21.7397,-44.3092,56.34,53,0,4.05,clear sky
311,Dukat,RU,2021-07-24 22:27:13,62.55,155.55,56.61,75,99,5.88,overcast clouds
312,Portland,US,2021-07-24 22:22:48,45.5234,-122.6762,93.56,37,1,3.0,clear sky
313,Suluq,LY,2021-07-24 22:27:14,31.6682,20.2521,77.72,68,0,13.89,clear sky
314,Odweyne,SO,2021-07-24 22:27:14,9.4092,45.064,73.09,48,98,22.97,overcast clouds
315,Westport,US,2021-07-24 22:27:14,41.1415,-73.3579,80.91,56,1,5.99,clear sky
316,Longyan,CN,2021-07-24 22:27:15,25.1072,117.0225,73.89,98,94,2.95,overcast clouds
317,Ostrovnoy,RU,2021-07-24 22:27:15,68.0531,39.5131,46.04,86,96,22.19,overcast clouds
318,Buala,SB,2021-07-24 22:27:15,-8.145,159.5921,80.13,85,94,11.05,light rain
319,Rapid Valley,US,2021-07-24 22:27:15,44.0625,-103.1463,93.2,31,1,5.75,clear sky
320,Waipawa,NZ,2021-07-24 22:27:15,-41.4122,175.5153,52.03,74,2,10.04,clear sky
321,Bouna,CI,2021-07-24 22:27:16,9.2667,-3.0,72.99,85,79,4.9,light rain
322,Inongo,CD,2021-07-24 22:27:16,-1.95,18.2667,72.3,53,12,4.54,few clouds
323,Pauini,BR,2021-07-24 22:27:16,-7.7136,-66.9764,86.76,44,31,0.51,scattered clouds
324,Fairbanks,US,2021-07-24 22:27:16,64.8378,-147.7164,65.01,71,75,3.0,broken clouds
325,Cockburn Town,TC,2021-07-24 22:27:17,21.4612,-71.1419,84.16,65,40,13.8,scattered clouds
326,Puerto Rico,AR,2021-07-24 22:27:17,-26.796,-55.024,68.77,50,5,3.6,clear sky
327,Saint-Denis,FR,2021-07-24 22:26:21,48.9167,2.3333,68.22,84,0,4.61,clear sky
328,Champerico,GT,2021-07-24 22:27:17,14.3,-91.9167,91.94,72,94,5.39,overcast clouds
329,Sterling,US,2021-07-24 22:27:17,39.0062,-77.4286,85.17,64,75,11.99,broken clouds
330,Sawtell,AU,2021-07-24 22:27:18,-30.3833,153.1,62.62,47,0,12.66,clear sky
331,Iracoubo,GF,2021-07-24 22:27:18,5.4802,-53.2011,78.84,85,100,11.65,overcast clouds
332,Werda,BW,2021-07-24 22:27:18,-25.2667,23.2833,44.94,46,0,10.74,clear sky
333,Ust-Uda,RU,2021-07-24 22:27:18,54.1742,103.0304,56.91,77,5,3.11,clear sky
334,Elena,BG,2021-07-24 22:27:18,42.9333,25.8833,67.84,69,42,2.42,scattered clouds
335,Nizhneangarsk,RU,2021-07-24 22:27:19,55.7833,109.55,56.89,70,27,6.38,scattered clouds
336,San Pedro,PH,2021-07-24 22:27:19,14.35,121.0167,80.15,90,90,2.3,light rain
337,Havelock,US,2021-07-24 22:27:19,34.8791,-76.9013,84.02,56,1,4.0,clear sky
338,Bac Lieu,VN,2021-07-24 22:27:20,9.285,105.7244,78.57,86,90,10.04,light rain
339,Orocue,CO,2021-07-24 22:27:20,4.7912,-71.3354,78.64,80,93,7.16,overcast clouds
340,Kandi,BJ,2021-07-24 22:27:20,11.1342,2.9386,74.61,80,99,3.87,overcast clouds
341,Thinadhoo,MV,2021-07-24 22:27:20,0.5333,72.9333,82.13,78,43,8.9,scattered clouds
342,Bardiyah,LY,2021-07-24 22:27:21,31.7561,25.0865,77.94,63,0,12.08,clear sky
343,Nara,JP,2021-07-24 22:27:21,34.6851,135.8049,81.97,94,22,2.46,few clouds
344,Hasaki,JP,2021-07-24 22:27:21,35.7333,140.8333,79.29,80,0,9.66,clear sky
345,Luwuk,ID,2021-07-24 22:27:21,-0.9516,122.7875,73.02,81,91,5.77,overcast clouds
346,Concordia,AR,2021-07-24 22:27:21,-31.393,-58.0209,69.78,77,100,4.0,overcast clouds
347,Lorengau,PG,2021-07-24 22:27:22,-2.0226,147.2712,82.42,73,55,5.08,broken clouds
348,Santa Fe,AR,2021-07-24 22:27:22,-31.6333,-60.7,69.01,67,59,1.99,broken clouds
349,Salalah,OM,2021-07-24 22:22:29,17.0151,54.0924,78.89,94,90,6.91,light intensity drizzle
350,Poum,NC,2021-07-24 22:27:22,-20.2333,164.0167,72.21,78,6,4.38,clear sky
351,Rachiti,RO,2021-07-24 22:27:22,47.7667,26.6833,69.58,61,63,0.51,broken clouds
352,Anicuns,BR,2021-07-24 22:27:23,-16.4611,-49.9617,70.3,32,0,2.82,clear sky
353,Kasongo-Lunda,CD,2021-07-24 22:27:23,-6.4667,16.8167,71.8,32,7,0.43,clear sky
354,Geraldton,AU,2021-07-24 22:27:23,-28.7667,114.6,54.12,94,90,10.36,heavy intensity rain
355,Apricena,IT,2021-07-24 22:27:23,41.7839,15.4437,80.87,46,53,9.1,broken clouds
356,Buraydah,SA,2021-07-24 22:24:35,26.326,43.975,95.45,15,4,6.15,clear sky
357,Palmerston,AU,2021-07-24 22:27:24,-12.486,130.9833,71.58,98,20,0.0,light rain
358,Abomsa,ET,2021-07-24 22:27:24,9.9833,39.9833,70.5,71,100,1.83,overcast clouds
359,Nago,JP,2021-07-24 22:27:24,26.5881,127.9761,81.03,89,94,14.05,overcast clouds
360,Deputatskiy,RU,2021-07-24 22:27:24,69.3,139.9,48.87,62,60,5.41,broken clouds
361,Ballina,AU,2021-07-24 22:27:24,-28.8667,153.5667,60.98,55,0,4.61,light rain
362,Padang,ID,2021-07-24 22:27:25,-0.9492,100.3543,76.89,84,88,2.8,overcast clouds
363,College,US,2021-07-24 22:27:25,64.8569,-147.8028,64.99,69,75,8.05,broken clouds
364,Urumqi,CN,2021-07-24 22:27:25,43.801,87.6005,76.15,29,0,6.71,clear sky
365,Guamuchil,MX,2021-07-24 22:27:25,25.4667,-108.1,96.75,45,12,13.56,few clouds
366,Waingapu,ID,2021-07-24 22:27:25,-9.6567,120.2641,70.34,78,14,4.34,few clouds
367,Wanning,CN,2021-07-24 22:27:26,18.8003,110.3967,79.03,85,29,7.92,scattered clouds
368,San Buenaventura,MX,2021-07-24 22:27:26,27.0833,-101.5333,100.85,22,1,10.13,clear sky
369,Evanston,US,2021-07-24 22:27:26,42.0411,-87.6901,91.76,81,40,1.01,thunderstorm
370,Sanary-Sur-Mer,FR,2021-07-24 22:27:27,43.1178,5.8001,78.62,66,53,1.01,broken clouds
371,Bonfim,BR,2021-07-24 22:27:27,3.0833,-59.95,83.41,68,96,3.04,overcast clouds
372,Borogontsy,RU,2021-07-24 22:27:27,62.6683,131.1683,63.01,90,37,7.45,scattered clouds
373,Guerrero Negro,MX,2021-07-24 22:27:27,27.9769,-114.0611,77.4,62,100,14.32,overcast clouds
374,Vila Franca Do Campo,PT,2021-07-24 22:27:27,37.7167,-25.4333,72.01,91,20,6.44,few clouds
375,Kununurra,AU,2021-07-24 22:22:40,-15.7667,128.7333,71.58,49,94,6.91,overcast clouds
376,Senneterre,CA,2021-07-24 22:27:28,48.3835,-77.2328,64.62,76,100,12.93,light rain
377,Harrismith,ZA,2021-07-24 22:27:28,-28.2728,29.1295,29.88,71,0,1.61,clear sky
378,Kerman,IR,2021-07-24 22:27:28,30.2832,57.0788,73.26,21,0,4.61,clear sky
379,Salto,UY,2021-07-24 22:23:53,-31.3833,-57.9667,69.87,77,100,7.0,overcast clouds
380,Zverinogolovskoye,RU,2021-07-24 22:27:28,54.4586,64.8542,64.26,97,100,10.02,overcast clouds
381,Kinablangan,PH,2021-07-24 22:27:29,7.6947,126.5503,79.65,70,97,4.63,overcast clouds
382,Ancud,CL,2021-07-24 22:27:29,-41.8697,-73.8203,44.13,77,100,3.91,overcast clouds
383,Mao,ES,2021-07-24 22:27:29,39.8885,4.2658,77.56,88,20,14.97,few clouds
384,Pangnirtung,CA,2021-07-24 22:27:29,66.1451,-65.7125,52.59,62,100,8.75,overcast clouds
385,Maragogi,BR,2021-07-24 22:27:29,-9.0122,-35.2225,73.35,81,1,11.88,clear sky
386,Manaure,CO,2021-07-24 22:27:30,11.7751,-72.4445,85.68,66,83,22.28,broken clouds
387,Pedreira,BR,2021-07-24 22:27:30,-22.7419,-46.9014,74.07,36,0,4.29,clear sky
388,Karratha,AU,2021-07-24 22:27:30,-20.7377,116.8463,68.9,47,100,7.81,overcast clouds
389,Chepareria,KE,2021-07-24 22:27:31,1.3077,35.2039,61.09,82,96,3.02,overcast clouds
390,Benjamin Constant,BR,2021-07-24 22:27:31,-4.3831,-70.0311,78.85,78,75,4.61,light rain
391,Phuket,TH,2021-07-24 22:22:35,8.0,98.25,87.1,78,20,10.36,light rain
392,Iqaluit,CA,2021-07-24 22:27:31,63.7506,-68.5145,46.13,81,90,13.8,light rain
393,Tautira,PF,2021-07-24 22:27:31,-17.7333,-149.15,82.42,72,16,9.62,few clouds
394,Kolpashevo,RU,2021-07-24 22:27:31,58.3131,82.9089,60.69,77,7,3.44,clear sky
395,Sorland,NO,2021-07-24 22:27:32,67.667,12.6934,52.45,95,100,14.63,overcast clouds
396,Kamenka,RU,2021-07-24 22:27:32,51.3223,42.7678,60.71,70,65,6.89,broken clouds
397,Formosa,AR,2021-07-24 22:27:32,-26.1775,-58.1781,76.98,53,0,8.05,clear sky
398,Walla Walla,US,2021-07-24 22:27:32,46.0646,-118.343,97.9,21,1,1.99,smoke
399,Kashary,RU,2021-07-24 22:27:33,49.04,41.0056,66.43,64,33,4.88,scattered clouds
400,Mudgee,AU,2021-07-24 22:27:33,-32.5943,149.5871,42.85,75,90,21.85,overcast clouds
401,Hovd,MN,2021-07-24 22:27:33,48.0056,91.6419,63.1,52,20,1.68,few clouds
402,Misratah,LY,2021-07-24 22:27:33,32.3754,15.0925,80.44,66,0,7.96,clear sky
403,Pisco,PE,2021-07-24 22:27:33,-13.7,-76.2167,64.45,72,0,19.57,clear sky
404,Chuy,UY,2021-07-24 22:27:34,-33.6971,-53.4616,56.01,85,97,6.31,overcast clouds
405,Kudahuvadhoo,MV,2021-07-24 22:27:34,2.6708,72.8944,82.63,74,97,6.44,overcast clouds
406,Beira,MZ,2021-07-24 22:27:34,-19.8436,34.8389,66.04,69,33,15.82,light rain
407,Bima,ID,2021-07-24 22:27:34,-8.4667,118.7167,69.64,94,18,3.47,few clouds
408,Darab,IR,2021-07-24 22:27:34,28.7519,54.5444,83.55,48,3,3.22,clear sky
409,Oranjestad,AW,2021-07-24 22:27:35,12.524,-70.027,85.95,74,20,20.71,few clouds
410,Biak,ID,2021-07-24 22:27:35,-0.9131,122.8766,72.91,80,93,7.43,overcast clouds
411,Marawi,PH,2021-07-24 22:27:35,7.9986,124.2928,71.65,87,46,6.76,scattered clouds
412,Puerto Del Rosario,ES,2021-07-24 22:27:35,28.5004,-13.8627,73.15,73,20,13.8,few clouds
413,Saint-Paul-Les-Dax,FR,2021-07-24 22:27:36,43.7272,-1.0516,68.52,89,4,4.61,clear sky
414,Eyl,SO,2021-07-24 22:27:36,7.9803,49.8164,80.29,58,82,26.62,broken clouds
415,Ubinskoye,RU,2021-07-24 22:27:36,55.3068,79.6802,63.3,85,9,0.87,clear sky
416,Lucapa,AO,2021-07-24 22:27:36,-8.4192,20.7447,69.49,33,4,2.35,clear sky
417,Akwatia,GH,2021-07-24 22:27:24,6.0402,-0.8088,69.87,89,34,2.59,scattered clouds
418,Kavaratti,IN,2021-07-24 22:27:37,10.5669,72.642,82.13,80,80,20.54,broken clouds
419,Da Nang,VN,2021-07-24 22:27:37,16.0678,108.2208,85.98,54,75,10.36,broken clouds
420,Dicabisagan,PH,2021-07-24 22:27:37,17.0818,122.4157,82.74,73,100,7.23,light rain
421,Sao Joao Da Barra,BR,2021-07-24 22:27:37,-21.6403,-41.0511,69.4,70,0,12.39,clear sky
422,Avera,US,2021-07-24 22:27:37,33.194,-82.5271,91.9,41,12,6.53,few clouds
423,Grindavik,IS,2021-07-24 22:27:38,63.8424,-22.4338,50.56,100,90,8.05,light intensity drizzle
424,Morbach,DE,2021-07-24 22:27:38,49.8167,7.1167,62.98,92,0,5.75,clear sky
425,Bonnyville,CA,2021-07-24 22:27:38,54.2668,-110.735,78.12,22,21,21.32,few clouds
426,Trairi,BR,2021-07-24 22:27:38,-3.2778,-39.2689,78.46,73,15,10.87,few clouds
427,Wad Madani,SD,2021-07-24 22:27:38,14.4012,33.5199,73.15,85,100,14.25,overcast clouds
428,Emerald,AU,2021-07-24 22:27:39,-23.5333,148.1667,59.99,49,0,2.3,clear sky
429,Sibiti,CG,2021-07-24 22:27:39,-3.6819,13.3499,70.52,69,23,4.94,few clouds
430,Jiwani,PK,2021-07-24 22:27:39,25.05,61.7417,81.99,85,100,11.34,overcast clouds
431,Arvika,SE,2021-07-24 22:27:40,59.6553,12.5852,63.3,57,17,1.7,few clouds
432,Tarnos,FR,2021-07-24 22:27:40,43.5417,-1.4628,68.31,73,75,3.44,broken clouds
433,Ambilobe,MG,2021-07-24 22:27:40,-13.2,49.05,63.32,82,46,3.24,scattered clouds
434,Helena,US,2021-07-24 22:27:40,46.5927,-112.0361,95.18,18,1,5.01,clear sky
435,Plettenberg Bay,ZA,2021-07-24 22:27:40,-34.0527,23.3716,52.68,41,20,5.73,few clouds
436,San Quintin,MX,2021-07-24 22:27:41,30.4833,-115.95,73.22,71,91,11.68,overcast clouds
437,Warrnambool,AU,2021-07-24 22:27:41,-38.3833,142.4833,43.81,72,98,23.73,overcast clouds
438,Abyek,IR,2021-07-24 22:27:41,36.0667,50.55,69.46,52,74,4.14,broken clouds
439,Magnor,SE,2021-07-24 22:27:41,59.9511,12.1996,67.1,62,14,1.16,few clouds
440,Delta,NG,2021-07-24 22:27:41,5.5,6.0,72.84,87,64,3.0,broken clouds
441,Rovaniemi,FI,2021-07-24 22:23:01,66.5,25.7167,58.41,77,40,2.3,scattered clouds
442,Carnarvon,AU,2021-07-24 22:27:42,-24.8667,113.6333,59.07,70,100,10.36,overcast clouds
443,Peniche,PT,2021-07-24 22:27:42,39.3558,-9.3811,67.48,89,42,8.08,scattered clouds
444,Gabriel Leyva Solano,MX,2021-07-24 22:27:42,25.6667,-108.6417,97.02,47,27,16.17,scattered clouds
445,Linjiang,CN,2021-07-24 22:27:42,41.8069,126.9078,73.65,87,24,1.21,few clouds
446,Ciamis,ID,2021-07-24 22:27:42,-7.3257,108.3534,72.0,92,87,0.92,overcast clouds
447,Marrakesh,MA,2021-07-24 22:26:56,31.6315,-8.0083,89.67,37,40,8.05,scattered clouds
448,Laguna,US,2021-07-24 22:27:43,38.421,-121.4238,107.2,23,1,1.01,clear sky
449,Afua,BR,2021-07-24 22:27:43,-0.1567,-50.3867,79.03,78,80,8.19,broken clouds
450,Cap Malheureux,MU,2021-07-24 22:27:43,-19.9842,57.6142,70.29,79,4,3.0,clear sky
451,Lasa,IT,2021-07-24 22:27:43,46.6166,10.7002,68.88,93,60,3.29,broken clouds
452,Zabid,YE,2021-07-24 22:27:44,14.1951,43.3152,82.45,69,100,5.64,overcast clouds
453,Kloulklubed,PW,2021-07-24 22:27:44,7.0419,134.2556,82.9,77,100,10.4,overcast clouds
454,Morro Bay,US,2021-07-24 22:27:44,35.3658,-120.8499,94.19,58,90,8.99,overcast clouds
455,Teknaf,BD,2021-07-24 22:27:44,20.8624,92.3058,79.59,90,79,4.97,broken clouds
456,Contamana,PE,2021-07-24 22:27:45,-7.3333,-75.0167,89.22,40,36,1.61,scattered clouds
457,Port Hedland,AU,2021-07-24 22:27:45,-20.3167,118.5667,57.25,72,29,4.61,scattered clouds
458,Neuquen,AR,2021-07-24 22:27:45,-38.9516,-68.0591,49.89,40,0,2.3,clear sky
459,Pacasmayo,PE,2021-07-24 22:27:45,-7.4006,-79.5714,66.15,79,23,11.23,few clouds
460,Virginia Beach,US,2021-07-24 22:27:45,36.8529,-75.978,84.22,55,40,11.5,scattered clouds
461,Hamilton,US,2021-07-24 22:27:46,39.1834,-84.5333,88.72,61,1,1.01,clear sky
462,Yumen,CN,2021-07-24 22:27:46,40.2833,97.2,73.33,51,44,4.85,scattered clouds
463,Axim,GH,2021-07-24 22:27:46,4.8699,-2.2405,74.77,81,21,6.91,few clouds
464,Olafsvik,IS,2021-07-24 22:27:46,64.8945,-23.7142,50.11,86,80,14.0,broken clouds
465,Anahuac,MX,2021-07-24 22:27:46,27.2333,-100.15,99.9,17,0,22.28,clear sky
466,Umm Bab,QA,2021-07-24 22:27:47,25.2142,50.8072,92.88,65,32,6.64,scattered clouds
467,Paragould,US,2021-07-24 22:27:47,36.0584,-90.4973,95.09,56,23,7.94,few clouds
468,Shwebo,MM,2021-07-24 22:27:47,22.5667,95.7,79.02,81,62,11.03,broken clouds
469,Along,IN,2021-07-24 22:27:47,28.1667,94.7667,76.91,99,100,0.11,overcast clouds
470,Nacala,MZ,2021-07-24 22:27:47,-14.5428,40.6728,67.68,70,38,12.84,scattered clouds
471,Calabozo,VE,2021-07-24 22:27:48,8.9242,-67.4293,76.51,92,100,2.86,overcast clouds
472,Lomnice Nad Popelkou,CZ,2021-07-24 22:27:48,50.5306,15.3734,67.08,62,52,6.73,broken clouds
473,Lerwick,GB,2021-07-24 22:27:48,60.1545,-1.1494,55.4,85,76,5.59,broken clouds
474,Carutapera,BR,2021-07-24 22:27:48,-1.195,-46.02,75.99,88,95,4.81,overcast clouds
475,Yabrud,SY,2021-07-24 22:27:48,33.9674,36.6574,64.06,60,0,0.56,clear sky
476,Tadine,NC,2021-07-24 22:27:49,-21.55,167.8833,74.62,78,10,3.85,clear sky
477,Srednekolymsk,RU,2021-07-24 22:27:49,67.45,153.6833,53.89,56,100,15.66,overcast clouds
478,Lucea,JM,2021-07-24 22:27:49,18.451,-78.1736,87.85,73,27,5.32,scattered clouds
479,Sar-E Pul,AF,2021-07-24 22:27:49,35.8333,66.1667,70.68,24,0,4.23,clear sky
480,Mosquera,CO,2021-07-24 22:27:49,4.7059,-74.2302,57.29,94,75,6.91,broken clouds
481,Gravdal,NO,2021-07-24 22:27:50,68.1214,13.5031,51.85,97,100,11.81,light rain
482,Tual,ID,2021-07-24 22:27:50,-5.6667,132.75,79.65,73,100,9.48,overcast clouds
483,North Platte,US,2021-07-24 22:27:50,41.1239,-100.7654,92.01,28,1,4.0,clear sky
484,Luang Prabang,LA,2021-07-24 22:27:50,19.8856,102.1347,73.27,100,100,1.57,heavy intensity rain
485,Ganzhou,CN,2021-07-24 22:27:51,28.8184,115.4327,75.25,88,9,5.75,clear sky
486,Camalu,MX,2021-07-24 22:27:51,30.85,-116.0667,74.43,69,100,9.69,overcast clouds
487,Burgos,ES,2021-07-24 22:27:51,42.3394,-3.7079,57.61,82,0,8.05,clear sky
488,Arys,KZ,2021-07-24 22:27:51,42.4252,68.795,75.42,22,0,0.09,clear sky
489,High Level,CA,2021-07-24 22:26:21,58.5169,-117.136,64.51,77,75,2.3,light rain
490,Zhangjiakou,CN,2021-07-24 22:27:51,40.81,114.8794,71.13,90,96,4.5,overcast clouds
491,Hitoyoshi,JP,2021-07-24 22:27:52,32.2167,130.75,79.52,87,100,6.42,overcast clouds
492,Russell,US,2021-07-24 22:27:52,32.3502,-85.1999,91.11,61,1,4.61,clear sky
493,Dosso,NE,2021-07-24 22:27:52,13.049,3.1937,82.85,63,94,10.0,overcast clouds
494,Jaguaruna,BR,2021-07-24 22:27:53,-28.615,-49.0256,63.81,76,0,4.05,clear sky
495,Myitkyina,MM,2021-07-24 22:27:53,25.3833,97.4,75.78,100,100,0.78,light rain
496,Keokuk,US,2021-07-24 22:27:53,40.3973,-91.3849,94.08,77,7,10.27,clear sky
497,Miraflores,MX,2021-07-24 22:27:54,19.2167,-98.8083,78.03,56,72,2.68,broken clouds
498,Bud,US,2021-07-24 22:27:54,39.447,-86.1758,85.59,77,56,10.42,broken clouds
499,Sarandi,BR,2021-07-24 22:27:54,-23.4436,-51.8739,71.15,49,0,8.05,clear sky
500,Isfana,KG,2021-07-24 22:27:54,39.8386,69.5306,68.56,29,0,4.72,clear sky
501,Ahipara,NZ,2021-07-24 22:27:54,-35.1667,173.1667,58.57,78,100,14.14,overcast clouds
502,Nelson,NZ,2021-07-24 22:27:55,-41.2833,173.2833,48.43,93,98,2.77,overcast clouds
503,Kaka,TM,2021-07-24 22:27:55,37.3482,59.6143,89.82,14,0,8.05,clear sky
504,Wokha,IN,2021-07-24 22:27:55,26.1,94.2667,61.36,98,99,2.55,overcast clouds
505,Ucluelet,CA,2021-07-24 22:27:55,48.9329,-125.5528,86.04,76,12,3.0,few clouds
506,Sambava,MG,2021-07-24 22:27:55,-14.2667,50.1667,66.83,78,77,10.45,broken clouds
507,Narsaq,GL,2021-07-24 22:27:56,60.9167,-46.05,50.22,84,70,1.86,broken clouds
508,Zafarabad,IN,2021-07-24 22:27:56,25.7,82.7333,82.72,79,12,10.83,few clouds
509,Tongchuan,CN,2021-07-24 22:27:56,35.0806,109.0897,68.99,91,7,4.05,light rain
510,Nouadhibou,MR,2021-07-24 22:27:56,20.931,-17.0347,71.58,83,3,11.5,clear sky
511,Mehamn,NO,2021-07-24 22:27:56,71.0357,27.8492,44.53,87,100,24.47,overcast clouds
512,Korla,CN,2021-07-24 22:27:57,41.7597,86.1469,85.62,19,32,7.23,scattered clouds
513,Znamensk,RU,2021-07-24 22:27:57,48.5842,45.7338,71.8,45,1,8.01,clear sky
514,Leopold,AU,2021-07-24 22:27:57,-38.1833,144.4667,45.64,82,88,10.0,moderate rain
515,Nova Vicosa,BR,2021-07-24 22:27:57,-17.8919,-39.3719,71.98,64,55,11.14,broken clouds
516,Tubmanburg,LR,2021-07-24 22:27:57,6.8708,-10.8172,72.12,94,97,2.15,overcast clouds
517,Kysyl-Syr,RU,2021-07-24 22:27:58,63.8986,122.7617,63.25,66,21,8.99,few clouds
518,Talnakh,RU,2021-07-24 22:27:58,69.4865,88.3972,48.54,91,100,0.34,light rain
519,Krasnovka,RU,2021-07-24 22:27:58,48.8177,40.0923,66.49,64,14,6.26,few clouds
520,La Plata,AR,2021-07-24 22:27:21,-34.9215,-57.9545,58.91,86,100,10.89,overcast clouds
521,Eruwa,NG,2021-07-24 22:27:59,7.5333,3.4167,77.29,83,100,4.68,overcast clouds
522,Hami,CN,2021-07-24 22:27:59,42.8,93.45,84.99,35,1,4.34,clear sky
523,Begun,IN,2021-07-24 22:27:59,24.9833,75.0,79.68,84,100,6.55,overcast clouds
