City_ID,City,Country,Max Temp,Lat,Lng,Current Weather,Hotel Name
418,Ulaangom,MN,63.86,49.9811,92.0667,overcast clouds,Achit Nuur Hotel & Restaurant
419,Acaponeta,MX,87.98,22.4964,-105.3594,overcast clouds,Hotel Casa Blanca
420,Santa Isabel Do Rio Negro,BR,76.73,-0.4139,-65.0192,heavy intensity rain,Hotel GSA
421,Salekhard,RU,56.61,66.53,66.6019,overcast clouds,Hotel 89
423,Braila,RO,64.96,45.2667,27.9833,clear sky,Hotel Traian
424,Sakaraha,MG,54.73,-22.9,44.5333,clear sky,Le Relais
426,Hirara,JP,84.04,24.8,125.2833,overcast clouds,Hotel Atoll Emerald Miyakojima
428,Cap Malheureux,MU,70.29,-19.9842,57.6142,clear sky,Pereybere Hotel & Spa
429,Helong,CN,74.19,42.5397,128.9972,broken clouds,Helong Hotel
430,Eydhafushi,MV,82.18,5.1033,73.0708,broken clouds,Soneva Fushi
431,San Andres,CO,86.02,12.5847,-81.7006,broken clouds,Hotel Arena Blanca
432,Fare,PF,78.55,-16.7,-151.0167,broken clouds,Maitai Lapita Village Huahine
433,Balky,UA,66.65,47.3834,34.944,broken clouds,Dneprorudnenskyy Horodskoy Sovet
435,Isangel,VU,80.71,-19.55,169.2667,broken clouds,Tanna Lodge
436,Zyryanovsk,KZ,59.79,49.7386,84.2719,clear sky,Гостиница «ЭВЕРЕСТ»
437,Harnosand,SE,66.0,62.6323,17.9379,overcast clouds,First Hotel Stadt
438,Chancay,PE,64.27,-11.5714,-77.2672,scattered clouds,Hotel Madre Perla
439,Hernani,ES,69.4,43.2662,-1.9762,clear sky,Ibiltze
440,Colares,PT,68.29,38.7992,-9.4469,few clouds,Arribas Sintra Hotel
441,Krasnyy Chikoy,RU,54.03,50.3643,108.7512,clear sky,Persona
443,Banos,EC,69.01,-1.4,-78.4167,overcast clouds,Samari Spa Resort
444,Coquimbo,CL,58.73,-29.9533,-71.3436,broken clouds,Punto de encuentro
445,Hambantota,LK,79.14,6.1241,81.1185,broken clouds,Bungalow 63
446,Hameenlinna,FI,61.14,60.996,24.4643,few clouds,"Original Sokos Hotel Vaakuna, Hämeenlinna"
447,Yellandu,IN,76.01,17.6,80.3333,overcast clouds,Chekuri Satyanarayana
448,Jinchang,CN,70.14,38.4953,102.1739,overcast clouds,Mingshihui Jinchang International Hotel
449,Ucluelet,CA,86.04,48.9329,-125.5528,few clouds,Black Rock Oceanfront Resort
450,General Roca,AR,52.2,-39.0333,-67.5833,broken clouds,Hotel y Casino del Río General Roca
452,Lucapa,AO,69.49,-8.4192,20.7447,clear sky,Residência Ulisses Dos Santos
453,Shakawe,BW,57.96,-18.3667,21.85,clear sky,Ditlhapi Guest House
454,Medicine Hat,CA,85.71,50.0501,-110.6683,smoke,Sun Dek Motel
455,Sabha,LY,82.35,27.0377,14.4283,clear sky,Foundation Taaj Asala for Historical Research and Archeology
456,Saint-Denis,FR,67.84,48.9167,2.3333,clear sky,ibis budget Paris Porte de Montmartre
457,Alihe,CN,62.2,50.5667,123.7167,scattered clouds,Alihe Forestry Hotel
458,Lyskovo,RU,49.01,56.0328,45.0422,scattered clouds,Загородный отель «Парус
459,Leh,IN,68.38,34.1667,77.5833,overcast clouds,Hotel Ladakh Greens
460,Caravelas,BR,72.19,-17.7125,-39.2481,overcast clouds,Pousada dos Navegantes
461,Xinan,CN,78.22,26.72,119.8556,light rain,昌雄大酒店
463,Mmabatho,ZA,37.36,-25.85,25.6333,clear sky,Mahikeng Guest Apartments
465,Anadyr,RU,55.9,64.75,177.4833,light rain,"Гостиница ""Анадырь"""
467,Japoata,BR,69.39,-10.3467,-36.8011,clear sky,Pousada Aragão
468,Kremenki,RU,52.7,54.885,37.1261,scattered clouds,Country house Troitskoe 114
469,Contai,IN,82.17,21.7786,87.7536,overcast clouds,PATHFINDER
470,San Juan,AR,55.8,-31.5375,-68.5364,broken clouds,Hotel Provincial
473,Diamantino,BR,80.96,-14.4086,-56.4461,clear sky,Hotel Delta
474,Goderich,CA,77.92,43.7501,-81.7165,overcast clouds,Harmony Inn
475,Lagoa,PT,69.84,39.05,-27.9833,scattered clouds,Casa Das Faias
476,Saint-Joseph,RE,66.58,-21.3667,55.6167,scattered clouds,"""Plantation Bed and Breakfast"
477,Carutapera,BR,75.99,-1.195,-46.02,overcast clouds,Lidera
478,Tuatapere,NZ,44.82,-46.1333,167.6833,light rain,Ron and Tony's Bed & Breakfast
480,Camacha,PT,68.76,33.0833,-16.3333,few clouds,Hotel Porto Santo & Spa
481,Axim,GH,74.77,4.8699,-2.2405,few clouds,AXIM BEACH RESORT AND SPA
482,Longyearbyen,SJ,44.44,78.2186,15.6401,broken clouds,"Radisson Blu Polar Hotel, Spitsbergen"
483,Norman Wells,CA,68.04,65.282,-126.8329,scattered clouds,Heritage Hotel
484,Mehamn,NO,44.53,71.0357,27.8492,overcast clouds,Mehamn Arctic Hotel AS
485,Maple Creek,CA,84.69,49.9168,-109.4848,clear sky,Willowbend Campground & Cabins
486,Vyazma,RU,51.42,55.2104,34.2951,clear sky,«Континенталь» - гостинично-ресторанный комплекс
487,Kabanjahe,ID,66.96,3.1001,98.4908,overcast clouds,Kos-Kosan wanita muslim bagoes kabanjahe
488,Ngunguru,NZ,60.17,-35.6167,174.5,broken clouds,Pacific Rendezvous Motel Resort
490,Cosala,MX,84.45,24.4125,-106.6908,broken clouds,Hotel Real del Conde
491,Mali,GN,61.92,12.079,-12.2982,moderate rain,Hotel La Dame de Mali
492,Carballo,ES,64.0,43.213,-8.691,scattered clouds,Pazo do Souto
493,Dudinka,RU,47.88,69.4058,86.1778,light rain,Hotel Viktoria
494,Turayf,SA,80.85,31.6725,38.6637,clear sky,Turaif
495,Mohpa,IN,78.15,21.3167,78.8167,overcast clouds,Arvind Waghmare
496,Jalu,LY,79.7,29.0331,21.5482,clear sky,صاحبة الفخامة
498,Skjervoy,NO,47.03,70.0311,20.9714,light rain,Skjervøy Byggeservice AS
499,Ilulissat,GL,44.62,69.2167,-51.1,overcast clouds,Hotel Arctic
500,Ibanda,TZ,71.04,-2.7974,32.4746,clear sky,Lahe Hotel Mwanza
504,Ginda,IN,67.87,30.6945,78.4932,overcast clouds,Bal uma sankar hotel and restaurant
507,Pedasi,PA,76.96,7.5333,-80.0333,overcast clouds,Selina Pedasi
508,Siilinjarvi,FI,59.02,63.0833,27.6667,clear sky,Hotelli Sandels Oy
511,Bereda,ES,60.91,43.2686,-7.5406,scattered clouds,Pazo de Verdes
512,Leeton,AU,42.85,-34.5667,146.4,scattered clouds,Historic Hydro Motor Inn
514,Chernyshevsk,RU,60.01,52.5243,117.0174,overcast clouds,Inn Na Tsentralnoy
517,Kiboga,UG,66.74,0.9161,31.7742,overcast clouds,Marie Lustenberger Guest House
519,Dwarka,IN,82.85,22.2394,68.9678,light rain,Hotel Narayan Avezika Comfort
520,Zhigansk,RU,59.27,66.7697,123.3711,scattered clouds,Gostinichnyy Kompleks Aylgy
523,Faxinal,BR,59.58,-24.0003,-51.3194,clear sky,Hotel Pires
524,Farafangana,MG,66.49,-22.8167,47.8333,overcast clouds,Miarina
525,Los Llanos De Aridane,ES,70.12,28.6585,-17.9182,few clouds,Valle Aridane
526,Mansehra,PK,76.17,34.3333,73.2,few clouds,Aashiana Hotel Manshera
527,Bathsheba,BB,84.81,13.2167,-59.5167,scattered clouds,Atlantis Hotel
530,Sioux Lookout,CA,79.18,50.1001,-91.917,overcast clouds,Knobby's Fly-In Camps
531,Port Lincoln,AU,53.28,-34.7333,135.8667,broken clouds,Port Lincoln Hotel
532,Suclayin,PH,79.11,15.7568,121.5503,overcast clouds,Costa Pacifica
533,Kamloops,CA,87.75,50.6665,-120.3192,smoke,Ramada by Wyndham Kamloops
535,Launceston,AU,43.81,-41.45,147.1667,broken clouds,Hotel Grand Chancellor Launceston
536,Seoul,KR,78.4,37.5683,126.9778,clear sky,롯데호텔 서울
537,Beringovskiy,RU,54.09,63.05,179.3167,overcast clouds,Beringgorski
538,Hovd,MN,63.1,48.0056,91.6419,few clouds,Hotel Khovd
539,Natal,BR,79.02,-5.795,-35.2094,clear sky,Villa Park Hotel | Natal
540,Saint-Michel-Des-Saints,CA,77.94,46.6834,-73.9159,overcast clouds,Motel Du Mont trinity
541,Antofagasta,CL,58.28,-23.65,-70.4,scattered clouds,"Holiday Inn Express Antofagasta, an IHG Hotel"
543,Xixiang,CN,75.09,35.1628,112.865,light rain,Sanmao Hotel Hotel
544,Balta,UA,66.58,47.9355,29.6198,scattered clouds,ZAREN
545,Shimoda,JP,78.1,34.6667,138.95,clear sky,Shimoda Tokyu Hotel
546,Rujewa,TZ,59.83,-8.7,34.3833,clear sky,Mafanikio Inn Lodge
547,Paragominas,BR,76.86,-2.9667,-47.4833,overcast clouds,INOVA
548,Kavieng,PG,82.83,-2.5744,150.7967,few clouds,Nusa Island Retreat
549,Santa Rosa,PH,81.91,14.3122,121.1114,overcast clouds,Erlyn’s Sta Rosa City Home
550,Vila Velha,BR,71.55,-20.3297,-40.2925,few clouds,Quality Suites Vila Velha
552,Kendari,ID,70.81,-3.945,122.4989,overcast clouds,Hotel Wixel
553,Ust-Nera,RU,57.96,64.5667,143.2,moderate rain,Hotel Ust-Nera
554,Berlevag,NO,45.1,70.8578,29.0864,overcast clouds,Kvitbrakka
555,Presidencia Roque Saenz Pena,AR,79.59,-26.7852,-60.4388,clear sky,Hotel Gualok
556,Vestmannaeyjar,IS,51.53,63.4427,-20.2734,broken clouds,Glamping & Camping
557,Middelharnis,NL,66.2,51.7575,4.1653,overcast clouds,Bed and Breakfast Goeree Overflakkee
558,Muros,ES,65.08,42.7762,-9.0603,broken clouds,Apartment Av. Castelao
559,Xinpu,CN,77.45,34.5997,119.1594,overcast clouds,Pattaya Leisure Hotel
560,Tommot,RU,60.58,58.9564,126.2925,overcast clouds,Gostinitsa Tommot
562,Bloemfontein,ZA,27.88,-29.1211,26.214,clear sky,aha Bloemfontein Hotel
563,Ayan,RU,57.56,56.45,138.1667,overcast clouds,Gostinitsa
567,Sorland,NO,52.45,67.667,12.6934,overcast clouds,Sjybrygga fiskecamp
569,Xai-Xai,MZ,62.8,-25.0519,33.6442,broken clouds,Complexo da Familia
570,Coro,VE,82.76,11.4045,-69.6734,overcast clouds,Federal
571,Broken Hill,AU,42.51,-31.95,141.4333,broken clouds,Royal Exchange Hotel
572,Amboise,FR,68.22,47.4125,0.9827,broken clouds,Hotel Amboise Le Blason
573,Huarmey,PE,66.9,-10.0681,-78.1522,few clouds,Hotel Miramar
574,Najran,SA,84.85,17.4924,44.1277,broken clouds,محمد هادي ال فطيح
575,Mongo,TD,77.74,12.1844,18.693,light rain,Résidences du Programme FIDA
576,Karoi,ZW,54.45,-16.8099,29.6925,overcast clouds,Chikangwe Guest houses
577,Makakilo City,US,86.32,21.3469,-158.0858,broken clouds,Marriott's Ko Olina Beach Club
578,Ponta Delgada,PT,72.32,37.7333,-25.6667,few clouds,Vila Nova Hotel
579,Zhaotong,CN,59.09,27.3167,103.7167,scattered clouds,Jingguan Home
580,Xihe,CN,74.34,31.6864,113.4659,clear sky,Xintiandi Business Hotel
581,Hobyo,SO,76.8,5.3505,48.5268,broken clouds,Halane Hotel and Restaurent
582,Gopalpur,IN,82.65,19.2667,84.9167,overcast clouds,Gopalpur Palm Resort
