City_ID,City,Country,Max Temp,Lat,Lng,Current Weather,Hotel Name
135,Sassandra,CI,79.0,4.95,-6.0833,scattered clouds,la terrasse
136,Kudahuvadhoo,MV,82.62,2.6708,72.8944,overcast clouds,Niyama Private Islands Maldives
137,Khandyga,RU,58.39,62.6667,135.6,broken clouds,Apel'sin
138,Paamiut,GL,42.8,61.994,-49.6678,moderate rain,Hotel Ivaana
139,Ahipara,NZ,52.97,-35.1667,173.1667,clear sky,Ahipara Holiday Park
141,Dongsheng,CN,69.37,39.8161,109.9776,overcast clouds,Crowne Plaza Ordos
143,Kuusamo,FI,53.64,65.9667,29.1833,clear sky,Hotel Kuusanka
144,Hambantota,LK,81.01,6.1241,81.1185,overcast clouds,Bungalow 63
146,Srivardhan,IN,80.94,18.0333,73.0167,moderate rain,Savli Resort/Hotel - Shrivardhan
147,Luanda,AO,73.4,-8.8368,13.2343,broken clouds,LANDU MARINEZA LUFUANDU TONI
148,Sitka,US,57.09,57.0531,-135.33,broken clouds,Westmark Sitka
149,Acari,PE,74.01,-15.4311,-74.6158,scattered clouds,HOSPEDAJE XIMENA
150,Hamilton,US,81.0,39.1834,-84.5333,clear sky,Six Acres Bed & Breakfast
151,Jiangyou,CN,74.84,31.7667,104.7167,light rain,Shangping Shuyuan Inn
152,Lebu,CL,55.17,-37.6167,-73.65,broken clouds,Hostal Las Lilas
153,Havoysund,NO,43.68,70.9963,24.6622,overcast clouds,Arctic View Glamping & Restaurant
154,Nosy Varika,MG,68.68,-20.5833,48.5333,clear sky,Hotel Volazara
155,Rocha,UY,61.88,-34.4833,-54.3333,broken clouds,Beleza Pura B&B
156,Mahebourg,MU,70.09,-20.4081,57.7,scattered clouds,Shandrani Beachcomber Resort & Spa
157,Kavaratti,IN,82.51,10.5669,72.642,overcast clouds,Hotels in Lakshadweep Islands
158,Balakhta,RU,60.42,55.38,91.6,clear sky,Bereg
159,Natal,BR,86.22,-5.795,-35.2094,broken clouds,Villa Park Hotel | Natal
160,Vardo,NO,46.6,70.3705,31.1107,broken clouds,Vardø Hotel AS
162,Lagoa,PT,67.62,39.05,-27.9833,broken clouds,Casa Das Faias
163,Sibu,MY,79.11,2.3,111.8167,scattered clouds,RH HOTEL (4 Star)
164,Sulangan,PH,84.02,11.1373,123.7228,overcast clouds,Maia's Beach Resort
165,Barra,BR,84.9,-11.0894,-43.1417,clear sky,Motel Albatroz
166,Iisalmi,FI,59.02,63.5592,27.1907,broken clouds,Original Sokos Hotel Koljonvirta
167,Cananeia,BR,67.03,-25.0147,-47.9267,scattered clouds,Pousada Ancoradouro
168,Soyo,AO,73.24,-6.1349,12.3689,few clouds,Hotel Mpampa
169,Comodoro Rivadavia,AR,66.06,-45.8667,-67.5,broken clouds,Austral Hotel
170,Tiksi,RU,39.06,71.6872,128.8694,overcast clouds,Arktika
173,Kahului,US,76.26,20.8947,-156.47,few clouds,Maui Seaside Hotel
174,Muisne,EC,84.31,0.6,-80.0333,overcast clouds,Quinta Samay
176,Salinas,US,74.57,36.6777,-121.6555,overcast clouds,Laurel Inn & Conference Center
177,Hauterive,FR,83.16,46.0901,3.4459,clear sky,Aletti Palace Hotel
179,Alyangula,AU,70.61,-13.8483,136.4192,scattered clouds,Groote Eylandt Lodge
180,Port Moresby,PG,73.24,-9.4431,147.1797,scattered clouds,Lamana Hotel (Port Moresby)
181,Port Lincoln,AU,53.92,-34.7333,135.8667,light rain,Port Lincoln Hotel
182,Porto Recanati,IT,84.25,43.4365,13.6613,clear sky,Hotel Il Brigantino
183,Arraial Do Cabo,BR,75.16,-22.9661,-42.0278,few clouds,Pousada Porto Praia
184,Cayenne,GF,87.1,4.9333,-52.3333,broken clouds,Hôtel Le Dronmi
186,Guerrero Negro,MX,77.54,27.9769,-114.0611,clear sky,"Casa Laguna, Bed & Breakfast"
187,Puerto Ayora,EC,76.96,-0.7393,-90.3518,overcast clouds,Finch Bay Galapagos Hotel
189,Pingliang,CN,69.87,35.5392,106.6861,overcast clouds,North Gate Hostel
190,San Policarpo,PH,81.93,12.1791,125.5072,overcast clouds,JM Lodge
191,Aleksandrovsk-Sakhalinskiy,RU,65.59,50.8975,142.1561,overcast clouds,"The hotel ""Three Brothers"""
192,Lieksa,FI,57.94,63.3167,30.0167,overcast clouds,Kaatrahovi
193,Nikolskoye,RU,68.02,59.7035,30.7861,overcast clouds,Tourist House - Sablino
194,Victoria,HK,84.94,22.2855,114.1577,broken clouds,Mini Hotel Central
196,El Higo,MX,84.09,21.7667,-98.4667,overcast clouds,La casa de Big Brother
197,Liaozhong,CN,77.49,41.5061,122.7242,overcast clouds,Bishuiwan Hotel
198,Talcahuano,CL,49.68,-36.7167,-73.1167,overcast clouds,departamento comodo
199,Poum,NC,70.63,-20.2333,164.0167,few clouds,Gîte kajeon
200,Chiang Kham,TH,77.05,19.5233,100.3,overcast clouds,Rico Resort
201,Anloga,GH,79.03,5.7947,0.8973,broken clouds,Pin Drop Hotel
202,Cherskiy,RU,56.91,68.75,161.3,overcast clouds,Gostinitsa
203,Kutum,SD,75.94,14.2,24.6667,broken clouds,Dibbo areaمنطقة دبو
204,Bengkulu,ID,75.69,-3.8004,102.2655,scattered clouds,Grage Hotel Bengkulu
206,Ganzhou,CN,78.24,28.8184,115.4327,few clouds,Laotou Farm Restaurant Hostel
208,Buritama,BR,82.51,-21.0661,-50.1472,clear sky,Rancho Do Presidente - Buritama - SP
209,Namibe,AO,68.72,-15.1961,12.1522,clear sky,Hotel Chik Chik Namibe
210,Wucheng,CN,74.01,29.6008,118.175,clear sky,Xiuwu Restaurant
211,Tarakan,ID,81.57,3.3,117.6333,overcast clouds,RedDoorz Syariah near Taman Berlabuh Tarakan
212,Iqaluit,CA,51.53,63.7506,-68.5145,light rain,Frobisher Inn
213,Thompson,CA,75.36,55.7435,-97.8558,smoke,Burntwood Hotel
214,Bethel,US,81.57,41.3712,-73.414,overcast clouds,Courtyard by Marriott Danbury
217,Saint-Pierre,RE,67.68,-21.3393,55.4781,clear sky,Lindsey Hôtel
218,Lae,PG,75.16,-6.7221,146.9847,light rain,Phils Hotel
219,Warrington,GB,88.36,53.3925,-2.5802,few clouds,Patten Arms Hotel
220,Nouakchott,MR,78.73,18.0858,-15.9785,few clouds,HOTEL IMAN فندق إيمان
222,Burns Lake,CA,53.02,54.2331,-125.7533,overcast clouds,Burns Lake Bed and Breakfast
223,Boli,CN,75.74,45.7667,130.5167,broken clouds,The Disabled Recovery Xunlianshi
224,Fairbanks,US,68.09,64.8378,-147.7164,smoke,Westmark Fairbanks Hotel & Conference Center
226,Rawson,AR,60.19,-43.3002,-65.1023,overcast clouds,Hosteria Sampedro
227,Marsa Matruh,EG,81.48,31.3525,27.2453,clear sky,Beau Site
228,Cabras,IT,82.35,39.93,8.5314,clear sky,Hotel Villa Canu
229,Mitsamiouli,KM,77.4,-11.3847,43.2844,clear sky,Foyer ADM
230,Le Port,RE,69.76,-20.9373,55.2919,broken clouds,KORBEY D'OR OUEST
231,Moose Factory,CA,69.8,51.2585,-80.6094,scattered clouds,Moosonee Lilypad
232,Lata,PT,84.04,40.1629,-8.3327,few clouds,Casa Maquia
233,Longkou,CN,76.87,37.6508,120.3286,overcast clouds,Pai Hotel Yantai Longkou City Heping Road
235,Rodrigues Alves,BR,88.0,-7.738,-72.6509,few clouds,Pousada Aconchego
236,Dauphin,CA,73.54,51.1494,-100.0502,mist,Canway Inn & Suites
237,Lamar,US,89.89,33.6668,-95.5836,scattered clouds,Kings Inn Paris TX
239,Graaff-Reinet,ZA,42.93,-32.2522,24.5308,overcast clouds,Rietjiesbos B&B
240,Nelson Bay,AU,52.09,-32.7167,152.15,overcast clouds,Mantra Nelson Bay
241,Tromso,NO,50.65,69.6496,18.957,broken clouds,"Radisson Blu Hotel, Tromsø"
242,Nicoya,CR,87.35,10.1483,-85.452,overcast clouds,Guayacan Real
243,Tairua,NZ,51.1,-37.0167,175.85,broken clouds,Pacific Harbour Villas
245,Oban,GB,77.38,56.4127,-5.4706,overcast clouds,Muthu Hotel on Oban Bay (Formerly Regent Hotel)
246,Gardiner,US,78.15,44.2301,-69.7753,clear sky,Foggy Bottom campground and marina
247,Mount Gambier,AU,42.71,-37.8333,140.7667,overcast clouds,The Commodore
248,Bressanone,IT,73.17,46.715,11.656,scattered clouds,Hotel Löwenhof
250,Lazaro Cardenas,MX,83.03,17.9583,-102.2,broken clouds,quinta antigua
251,Kaoma,ZM,64.08,-14.7833,24.8,clear sky,KAOMA AIRPORT
252,Sorland,NO,49.86,67.667,12.6934,overcast clouds,Sjybrygga fiskecamp
254,Nara,JP,79.92,34.6851,135.8049,scattered clouds,Guesthouse Nara Komachi
255,Gimli,CA,82.44,50.6336,-96.9907,scattered clouds,Lakeview Gimli Resort
256,Chapais,CA,69.58,49.7834,-74.8492,overcast clouds,Hôtel Opémiska
257,Ucluelet,CA,65.08,48.9329,-125.5528,few clouds,Black Rock Oceanfront Resort
258,Celestun,MX,90.0,20.8667,-90.4,clear sky,Posada Lilia
259,Vila Velha,BR,75.96,-20.3297,-40.2925,broken clouds,Quality Suites Vila Velha
261,Geraldton,AU,54.01,-28.7667,114.6,overcast clouds,Broadwater Mariner Resort
266,Sao Filipe,CV,76.05,14.8961,-24.4956,scattered clouds,Hotel Xaguate
267,Waitati,NZ,42.8,-45.75,170.5667,clear sky,Arden Country House BnB Dunedin
268,Orje,NO,73.2,59.4802,11.6602,clear sky,PARKING AND TOILET
270,Te Anau,NZ,35.96,-45.4167,167.7167,scattered clouds,Kingsgate Hotel Te Anau
271,Dawson Creek,CA,60.76,55.7666,-120.2362,broken clouds,Peace Villa Motel
273,Mersing,MY,80.51,2.4312,103.8405,broken clouds,Timotel Hotel
276,Kargasok,RU,68.36,59.0556,80.8572,overcast clouds,Hotel Kargasok
277,Saint-Etienne,FR,81.72,45.4333,4.4,clear sky,ibis Saint-Étienne Gare Châteaucreux
278,Killybegs,IE,78.51,54.6333,-8.45,overcast clouds,Tara Hotel
279,Touros,BR,83.3,-5.1989,-35.4608,broken clouds,INN NEW HORIZON
280,Inongo,CD,77.2,-1.95,18.2667,scattered clouds,Hotel Du Lac
281,Patacamaya,BO,54.14,-17.2333,-67.9167,clear sky,RESIDENCIAL ISLA VIGU
282,Cap Malheureux,MU,70.29,-19.9842,57.6142,few clouds,Pereybere Hotel & Spa
283,Port Hardy,CA,57.38,50.6996,-127.4199,broken clouds,Airport Inn
284,Augustow,PL,67.08,53.8432,22.9798,broken clouds,Hotel Warszawa SPA & Resort
286,Port Blair,IN,82.27,11.6667,92.75,overcast clouds,"Welcomhotel By ITC Hotels, Bay Island, Port Blair"
287,Kiyasovo,RU,57.81,56.3491,53.1244,overcast clouds,Гостиница Центральная
288,Hasaki,JP,75.49,35.7333,140.8333,overcast clouds,Hotel Sunrise Choshi
289,Takaka,NZ,51.39,-40.85,172.8,overcast clouds,Golden Bay Motels
290,Korla,CN,88.63,41.7597,86.1469,overcast clouds,Gulisitan Hotel
291,Benguela,AO,72.68,-12.5763,13.4055,scattered clouds,Hotel Praia Morena
292,Padang,ID,77.45,-0.9492,100.3543,broken clouds,Mercure Padang
293,Zhigansk,RU,58.6,66.7697,123.3711,light rain,Gostinichnyy Kompleks Aylgy
294,Verkh-Usugli,RU,61.38,52.7,115.1667,overcast clouds,"Gostinitsa ""Sever"""
295,Cidreira,BR,61.66,-30.1811,-50.2056,clear sky,Hotel Castelo
296,Norman Wells,CA,66.24,65.282,-126.8329,broken clouds,Heritage Hotel
297,La Paz,BO,58.98,-16.5,-68.15,few clouds,Hotel Sagarnaga
298,La Ronge,CA,80.82,55.1001,-105.2842,smoke,Northland Motor Hotel
299,Oktyabrskoye,RU,68.14,43.0645,44.7417,overcast clouds,Prolesok Mini-hotel
300,Altay,CN,73.8,47.8667,88.1167,overcast clouds,Jinqiao Hotel
302,Sergeyevka,KZ,74.35,53.88,67.4158,scattered clouds,Amina
303,Tuatapere,NZ,40.82,-46.1333,167.6833,clear sky,Ron and Tony's Bed & Breakfast
304,Krasnoyarka,RU,76.95,55.3333,73.1167,scattered clouds,"Country Complex ""Tsaritsyno"""
305,Waingapu,ID,72.12,-9.6567,120.2641,few clouds,Pondok Wisata Elim
306,Puerto Montt,CL,52.63,-41.4698,-72.9447,light intensity shower rain,Gran Hotel Vicente Costanera
308,Joura,IN,83.35,26.3411,77.8115,overcast clouds,agarwal dhram sala logde
309,Letlhakane,BW,52.88,-21.4167,25.5833,clear sky,Motswedi Hotel P650
311,Bathsheba,BB,86.61,13.2167,-59.5167,scattered clouds,Atlantis Hotel
312,Lompoc,US,85.14,34.6391,-120.4579,mist,"Holiday Inn Express Lompoc, an IHG Hotel"
313,Makokou,GA,78.44,0.5738,12.8642,overcast clouds,Motel des voyageurs
314,Ponta Delgada,PT,74.12,37.7333,-25.6667,few clouds,Vila Nova Hotel
315,Ambam,CM,71.87,2.3833,11.2833,light rain,Escapade De La Vallée
316,Kachug,RU,59.02,53.9606,105.8817,scattered clouds,"The hotel ""Empire"""
317,Coihaique,CL,47.01,-45.5752,-72.0662,light intensity shower rain,Diego De Almagro Coyhaique
318,Ketchikan,US,57.67,55.3422,-131.6461,light rain,Snows Cove Lodge
319,Miraflores,MX,69.03,19.2167,-98.8083,broken clouds,Hotel Mansión
320,Great Falls,US,83.93,47.5002,-111.3008,clear sky,La Quinta Inn & Suites by Wyndham Great Falls
322,Yamada,JP,72.09,39.4667,141.95,overcast clouds,Iroha-ya Inn
323,Tecoanapa,MX,88.32,16.5167,-98.75,broken clouds,Hotel Manglares
324,Atikokan,CA,73.31,48.7555,-91.6216,overcast clouds,Quetico Inn (formerly Radisson)
326,Grindavik,IS,57.56,63.8424,-22.4338,overcast clouds,Northern Light Inn & Max's Restaurant
327,Prainha,BR,89.11,-1.8,-53.48,broken clouds,Casa Rocha
328,Ust-Nera,RU,55.24,64.5667,143.2,overcast clouds,Hotel Ust-Nera
329,Wukari,NG,77.02,7.85,9.7833,overcast clouds,Elimtop
330,Okha,RU,59.58,53.5739,142.9478,broken clouds,Империя
331,Palasa,IN,81.86,18.7667,84.4167,light rain,Balaji tifen & meals veg & non veg hotel
332,Brest,BY,69.22,52.1,23.7,few clouds,Yenergija Gostinica Filial Rup Brestyenergo
334,Nekhayevskiy,RU,72.32,50.4106,41.7561,overcast clouds,Gostevoy Dom St. Nekhayevskaya Zhil'yo Posutochno
335,Sao Gabriel Da Cachoeira,BR,78.6,-0.1303,-67.0892,broken clouds,Alarne - Área De Lazer Do Alto Rio Negro
336,Trat,TH,75.56,12.5,102.5,heavy intensity rain,สวนหนิง-อัศ
338,Guiyang,CN,70.29,26.5833,106.7167,few clouds,Guo Tai Hotel Guiyang
339,Coaraci,BR,76.44,-14.6408,-39.5511,overcast clouds,Pousada Alternativa Coaraci
340,Bath,GB,87.01,51.3779,-2.3591,broken clouds,Francis Hotel Bath - MGallery
341,Tornio,FI,60.82,65.8481,24.1466,overcast clouds,Park Hotel Tornio
343,Yelizovo,RU,51.94,53.1873,158.3805,light intensity drizzle,Kamchatskiy Stil' Hostel
344,Porto Novo,BJ,82.22,6.4965,2.6036,overcast clouds,Tour Eiffel Hotel Benin
348,Seynod,FR,85.01,45.8855,6.0883,clear sky,Hôtel des Alpes
349,Buin,CL,77.32,-33.7333,-70.75,overcast clouds,Paihuen
350,Kununurra,AU,57.18,-15.7667,128.7333,scattered clouds,Hotel Kununurra
351,Ambon,ID,75.34,-3.6954,128.1814,scattered clouds,Swiss-Belhotel Ambon
352,Huai Yot,TH,76.03,7.7893,99.6348,overcast clouds,สาม
353,Port Huron,US,78.12,42.9709,-82.4249,clear sky,Fairfield Inn by Marriott Port Huron
354,Yulara,AU,48.04,-25.2406,130.9889,clear sky,Desert Gardens Hotel - Ayers Rock Resort
355,Morgantown,US,77.41,39.6295,-79.9559,scattered clouds,Morgantown Marriott at Waterfront Place
356,Narrabri,AU,45.73,-30.3167,149.7833,overcast clouds,Crossroads Hotel
357,Ordzhonikidze,KZ,78.31,52.4411,61.7408,scattered clouds,Tomiris
358,Talnakh,RU,59.41,69.4865,88.3972,moderate rain,Talnakh Hotel
360,Hay River,CA,64.38,60.8156,-115.7999,moderate rain,Ptarmigan Inn
361,Ornskoldsvik,SE,64.22,63.2909,18.7153,clear sky,ファーストホテル スタット
362,Manzanillo,CU,89.87,20.3433,-77.1167,scattered clouds,"HOSTAL ""THE YELLOW HOUSE"""
363,Kamen-Rybolov,RU,73.33,44.7481,132.0403,scattered clouds,"The recreation center ""Olimp"""
366,Ciudad Bolivar,VE,87.46,8.1222,-63.5497,broken clouds,Hotel Edi
367,Bama,NG,86.95,11.5221,13.6856,light rain,UN Humanitarian Hub
368,Hoganas,SE,72.97,56.1997,12.558,scattered clouds,The hotel and Co.
370,Veraval,IN,82.99,20.9,70.3667,overcast clouds,Lords Inn Somnath
371,Payakumbuh,ID,70.66,-0.2202,100.6308,broken clouds,OYO 3114 Homestay Dalimo
374,Clonakilty,IE,76.21,51.6231,-8.8706,overcast clouds,Inchydoney Island Lodge & Spa
377,Chiredzi,ZW,66.58,-21.05,31.6667,clear sky,Clevers Hotel Chiredzi
379,Rio Claro,BR,85.78,-22.4114,-47.5614,clear sky,Hotel Vivendas Rio Claro by Atlantica
380,Hofn,IS,57.22,64.2539,-15.2082,few clouds,Hótel Höfn
381,Albanel,CA,69.78,48.8832,-72.4487,overcast clouds,Camping municipal d'Albanel
382,Qujing,CN,63.14,25.4833,103.7833,moderate rain,Yulong Hotel
383,Smithers,CA,53.92,54.7804,-127.1743,overcast clouds,"Prestige Hudson Bay Lodge, Premier Collection"
385,Deputatskiy,RU,47.46,69.3,139.9,broken clouds,Baza Otdykha
386,Rancho Palos Verdes,US,88.99,33.7445,-118.387,scattered clouds,Terranea Resort
387,Stanger,ZA,53.49,-29.3282,31.2895,few clouds,Ithala Bank (Stanger)
388,Plettenberg Bay,ZA,48.9,-34.0527,23.3716,light rain,Thanda Vista B&B
389,Asau,RO,70.29,46.4333,26.4,broken clouds,Casa Mika Ciobanus
391,Lokoja,NG,80.08,7.8024,6.743,light rain,Hotel Charvid
392,Salinopolis,BR,82.99,-0.6136,-47.3561,broken clouds,Salinas Park Resort Maçarico AP101
393,Parati,BR,81.5,-23.2178,-44.7131,clear sky,Che Lagarto Paraty
394,Ilulissat,GL,48.22,69.2167,-51.1,broken clouds,Hotel Arctic
395,Broken Hill,AU,44.64,-31.95,141.4333,overcast clouds,Royal Exchange Hotel
396,Manutuke,NZ,41.99,-38.6833,177.9167,light rain,Jolly Stockman Hotel
397,Bahia Blanca,AR,66.87,-38.7196,-62.2724,overcast clouds,Hotel Argos
398,Baie-Comeau,CA,62.6,49.2168,-68.1489,overcast clouds,Travelodge by Wyndham Baie-Comeau
399,Baltasi,RU,59.68,56.3462,50.2062,scattered clouds,Baza Otdykha Kara-Kul'
400,Wanlaweyn,SO,76.89,2.6185,44.8938,broken clouds,GAASHAAN HOME
401,Nagato,JP,78.71,34.3833,131.2,overcast clouds,いそう庵
403,Santa Isabel,BR,74.82,-23.3156,-46.2214,clear sky,Chácara Sombra do Altíssimo
404,Umm Lajj,SA,88.65,25.0213,37.2685,clear sky,Moon light Furnished Units
405,Selty,RU,56.98,57.3132,52.1345,broken clouds,Gostinitsa
406,Camapua,BR,89.87,-19.5314,-54.0439,clear sky,Comercial Estrela
407,Rognan,NO,50.14,67.0953,15.3878,overcast clouds,Rognan Hotell
408,Dodoma,TZ,69.8,-6.1722,35.7395,few clouds,Royal Village Hotel
409,Moyale,KE,74.66,3.5167,39.0584,broken clouds,La Tahzan Guest House
410,Pangai,TO,75.31,-19.8,-174.35,few clouds,Ha'apai Beach Resort
411,Poso,ID,76.64,-1.3959,120.7524,overcast clouds,Hotel 77 Poso
412,Vila Franca Do Campo,PT,73.81,37.7167,-25.4333,broken clouds,Pestana Bahia Praia
413,Naze,JP,76.51,28.3667,129.4833,overcast clouds,奄美ポートタワーホテル
414,Kavieng,PG,81.57,-2.5744,150.7967,scattered clouds,Nusa Island Retreat
415,Jasper,US,87.46,37.2001,-94.3502,haze,Guest House Motel
418,Labuhan,ID,78.39,-6.8844,112.2051,broken clouds,PT PPI Lamongan Tambak C
419,Kruisfontein,ZA,43.88,-34.0033,24.7314,light rain,Oyster Bay House Rental
420,Cooma,AU,35.13,-36.2333,149.1333,overcast clouds,High Country Motel
421,Tazovskiy,RU,56.1,67.4667,78.7,scattered clouds,TazHostel
423,Maua,BR,73.53,-23.6678,-46.4614,clear sky,Hotel Capriccio Mauá
425,Anadyr,RU,48.7,64.75,177.4833,broken clouds,"Гостиница ""Анадырь"""
426,Paso De Los Toros,UY,64.74,-32.8167,-56.5167,scattered clouds,Complejo Isabelino
428,Camacha,PT,72.82,33.0833,-16.3333,scattered clouds,Hotel Porto Santo & Spa
430,Amantea,IT,80.55,39.1332,16.0746,clear sky,Mediterraneo Palace Hotel
431,Palembang,ID,75.09,-2.9167,104.7458,broken clouds,ASTON Palembang Hotel & Conference Center
432,Sao Joao Da Barra,BR,78.89,-21.6403,-41.0511,overcast clouds,Pousada Porto De Canoas
433,Boralday,KZ,73.26,43.3578,76.8594,scattered clouds,"Zhetysu, Too Zhetysu"
435,Chicama,PE,66.74,-7.8447,-79.1469,scattered clouds,Balihai Bungalows
436,Arinos,BR,86.86,-15.9169,-46.1056,few clouds,casa do bruno
437,Chuy,UY,58.93,-33.6971,-53.4616,scattered clouds,Nuevo Hotel Plaza
438,Shimanovsk,RU,73.09,52.0,127.7,scattered clouds,Гостиница Домашняя
439,Marietta,US,89.65,33.9526,-84.5499,broken clouds,Hilton Atlanta/Marietta Hotel & Conference Center
440,Bambous Virieux,MU,70.05,-20.3428,57.7575,scattered clouds,Casa Tia Villa
441,Upata,VE,86.92,8.0086,-62.3989,scattered clouds,Posada Villa Nela
442,Zaysan,KZ,74.16,47.4667,84.8667,overcast clouds,Ерлан үй
444,Koumac,NC,66.4,-20.5667,164.2833,clear sky,Le Monitel
445,Bubaque,GW,81.52,11.2833,-15.8333,broken clouds,"Casa Dora, Bubaque"
446,Faya,SA,64.92,18.3851,42.4509,overcast clouds,مقبرة ال مجمل
447,Flinders,AU,54.37,-34.5833,150.8552,overcast clouds,Shellharbour Resort & Conference Centre
448,Parit Buntar,MY,86.02,5.1267,100.4932,broken clouds,K Garden Hotel Parit Buntar
449,Ekuvukeni,ZA,45.63,-28.4675,30.1551,clear sky,Sibeko Resident
451,Banyo,CM,69.62,6.75,11.8167,moderate rain,Motel JOMBA
454,Libreville,GA,78.82,0.3925,9.4537,few clouds,Hotel Re-Ndama
456,Mackenzie,CA,53.82,55.2999,-123.1698,overcast clouds,Hilton Shop
458,Kurumkan,RU,62.55,54.3,110.3,few clouds,Ilikchin
459,Praia,CV,84.74,14.9215,-23.5087,broken clouds,LT Aparthotel
460,Nizhniy Tagil,RU,60.48,57.9194,59.965,overcast clouds,Griboedov Guest House
461,Krasnoselkup,RU,58.1,65.7,82.4667,overcast clouds,Krasnosel'kupnefteprodukt
463,Jovellar,PH,79.43,13.0695,123.5999,moderate rain,Tay Jose AgriTourism Park
464,Grand Gaube,MU,70.2,-20.0064,57.6608,few clouds,Veranda Paul et Virginie Hotel & Spa
466,Sola,VU,80.85,-13.8833,167.55,few clouds,Leumerus Bungalows
467,Bathurst,AU,41.72,-33.4166,149.5806,overcast clouds,Bathurst Motor Inn
468,Saldanha,ZA,48.25,-33.0117,17.9442,few clouds,Blue Bay Lodge
469,Pandamatenga,BW,63.05,-18.5278,25.627,clear sky,Wildtrack Safaris Eco Lodge
470,Miandrivazo,MG,72.64,-19.5167,45.4667,clear sky,Hôtel Arc En Ciel Miandrivazo
471,Lasa,IT,74.14,46.6166,10.7002,moderate rain,Pension Feldgärtenhof
472,Los Llanos De Aridane,ES,73.13,28.6585,-17.9182,few clouds,Valle Aridane
476,Iskateley,RU,50.4,67.6803,53.1512,overcast clouds,Hostel Agat
477,Kijang,KR,78.53,35.2442,129.2139,overcast clouds,Samyang Beach Villa
478,Takab,IR,75.2,36.4009,47.1133,clear sky,مهمانپذیر تخت سلیمان
480,Teguise,ES,73.62,29.0605,-13.564,few clouds,B&B La Casona de Nazaret
481,Shelburne,CA,75.67,44.0787,-80.2041,broken clouds,The Retreat at the Farm
482,Dengzhou,CN,76.26,37.8086,120.7508,light rain,Greentree Inn Penglai Free Harbor Business Hotel
483,Codajas,BR,88.05,-3.8367,-62.0569,broken clouds,Hotel Tucunaré
484,Davila,PH,81.68,18.4726,120.5763,overcast clouds,Blue Ridge Beach Resort
485,Batticaloa,LK,84.25,7.7102,81.6924,overcast clouds,Grand Star Guest House
486,Beaufort,MY,78.96,5.3473,115.7455,light rain,The Gem Hotel Beaufort
487,Sayyan,YE,61.56,15.1718,44.3244,overcast clouds,متنزه و بحيرة سيان
490,Brae,GB,53.51,60.3964,-1.353,broken clouds,Busta House Hotel
491,Maldonado,UY,67.39,-34.6667,-54.9167,broken clouds,La Cimarrona
493,Tukrah,LY,80.44,32.5341,20.5791,clear sky,Lokta restaurant
494,Kefamenanu,ID,63.12,-9.4467,124.4781,clear sky,Sokowindo Losmen
